Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
161,"[0.0, 0.9205506263470663, 165.19893332823307, 77.5490830731527, 261.2283408755581, 336.2902544741954, 176.37214879723655, 162.70452215640407]","[0.0, 35681.46282783864, 451929.31448215013, 450379.9463133314, 1418342.8949862458, 2008781.1825797379, 551496.8239398357, 1569581.8798077658]","[11, 10, 8, 13, 15, 14, 16, 10]","[133.09370988446727, 133.78064516129032, 266.80391147709724, 268.87966804979254, 134.0019645349739, 134.06434260887556, 134.1128990531381, 134.1198385594536]",19326.0,134.1198385594536
162,"[0.0, 0.7002610598178837, 24.304032174879243, 528.4485281878812, 568.9946889296128, 297.57646814972594, 23.769807159918415, 326.55871115415664]","[0.0, 27170.829381993703, 470098.954193481, 466019.41832825454, 1453633.7833130953, 2062389.7357776787, 587572.8471629366, 1571012.68116971]","[8, 18, 13, 13, 17, 10, 5, 10]","[132.99127757824525, 133.67025939869012, 267.87928896238117, 267.2716023922458, 133.88429752066116, 133.93964448119058, 133.96733512507754, 133.97425957512792]",19347.0,133.97425957512792
163,"[0.0, 1.1755488565374408, 178.619591092038, 287.5605626901236, 268.47884851497014, 278.42928155189406, 103.17087595849061, 318.42164145975977]","[0.0, 44807.2202157811, 469927.57776980323, 470386.22224523465, 1438754.268129824, 1999422.7213684488, 564230.8653016217, 1571463.1894320792]","[13, 17, 13, 22, 11, 9, 17, 15]","[135.36661792354292, 136.07013491521866, 270.0844013754298, 274.838299225957, 136.33494634967388, 136.44977890082123, 136.55041618375304, 136.58639405596247]",18977.0,136.58639405596247
164,"[0.0, 0.936498934926742, 161.63212460400783, 74.24007355050085, 182.77618722729193, 447.6585208253678, 66.14747144761567, 315.92835114455534]","[0.0, 35934.400632074015, 463646.12333312025, 463095.7278594478, 1440463.5199831815, 2013678.0525318994, 579978.7325526045, 1565056.9447159746]","[10, 16, 20, 13, 13, 13, 11, 14]","[134.45378151260505, 135.16191270793138, 272.3547336345487, 268.9075630252101, 135.423197492163, 135.53649864045178, 135.62159899539557, 135.63579277864991]",19110.0,135.63579277864991
165,"[0.0, 42.37069088337854, 241.8433417613307, 402.136229421353, 394.21517442656864, 612.3790067746622, 18.683903811825147, 499.9807233574053]","[0.0, 45748.312988355836, 449741.2965994097, 451752.00217506755, 1399885.468044997, 1966552.3513426976, 601413.3545819076, 1556934.8323640162]","[14, 13, 17, 21, 20, 17, 8, 22]","[137.6526818906001, 138.3580655492687, 275.68602425015956, 278.2608695652174, 138.55035279025017, 138.61703834429647, 138.6763683056016, 138.6986301369863]",18688.0,138.6986301369863
166,"[0.0, 53.93133932817685, 242.18418027524984, 372.1009172462965, 278.7295163394737, 508.12815644892703, 22.2322814064365, 141.1756867715226]","[0.0, 35972.28248490399, 463793.25548286224, 456891.44403404364, 1421028.0981888855, 1981558.9699299035, 594117.6348753972, 1598791.0408978416]","[11, 16, 14, 13, 14, 19, 18, 8]","[136.09156778326158, 136.80266005172322, 274.082690070847, 273.64864864864865, 137.03409992069786, 137.1573711503863, 137.24451975007943, 137.25178713264495]",18885.0,137.25178713264495
167,"[0.0, 1.4819275700777097, 360.17811520300233, 262.54758694263006, 278.79868617698344, 500.16574581322453, 203.71693521396423, 358.65274790198146]","[0.0, 56255.45248771994, 480778.4326132125, 486036.5949653882, 1428502.0102099697, 1998487.8384171124, 592983.3047152013, 1565903.1818875044]","[16, 16, 12, 10, 15, 17, 9, 17]","[135.89178987102864, 136.6223908918406, 274.0247383444339, 273.1008323675061, 136.90381872920298, 136.99064531472968, 137.02685557200255, 137.03409992069786]",18915.0,137.03409992069786
168,"[0.0, 1.211202219088758, 117.83888315108932, 386.80511028215267, 382.96057819737626, 429.7780329403041, 137.31033456344085, 278.72558853754106]","[0.0, 45642.944424140755, 498778.5059975177, 493625.8201250468, 1455032.7743696407, 2027966.7245745072, 618672.8860133474, 1600888.337122996]","[13, 25, 16, 15, 15, 13, 15, 9]","[136.9761665697828, 137.65999256466088, 275.65670530681695, 275.3931151721207, 137.84301212507978, 137.90901835594573, 137.95305764010857, 137.96774365252568]",18787.0,137.96774365252568
169,"[0.0, 1.2388003686160571, 270.6912023859384, 108.21088849074756, 363.4947871747209, 595.1042862654169, 143.18279812404748, 373.5739322224377]","[0.0, 46368.29779729902, 448842.0802615683, 449981.4937836647, 1379082.6224660825, 1917160.868605119, 581878.2362512152, 1584855.6031388012]","[13, 11, 12, 12, 16, 22, 22, 14]","[137.83568199946822, 138.54294724464162, 276.89349428479863, 277.7837316471975, 138.75802997858673, 138.84722519820014, 138.92164219101727, 138.94398284642187]",18655.0,138.94398284642187
170,"[0.0, 1.3140764557938402, 240.41555943905502, 226.86726758668678, 303.94551896477645, 200.07383865836005, 59.07518429840755, 280.3046299143267]","[0.0, 51385.64572736233, 460609.0320921106, 464048.8483060993, 1456649.254299252, 2035547.2337121502, 554109.3229419559, 1551763.925970519]","[15, 9, 16, 12, 9, 12, 8, 13]","[131.92853870819974, 132.60346856295084, 266.3378545006165, 264.5977950183748, 132.83452057602625, 132.92307692307693, 132.9708100343713, 132.9844543635524]",19491.0,132.9844543635524
171,"[0.0, 1.5059186328268477, 199.08630071346647, 389.97819986196663, 380.4721155377221, 511.30163959318276, 116.58074331344989, 306.8964709799838]","[0.0, 53501.625912526404, 466561.78224383784, 467159.36733125907, 1398390.9156758531, 1956064.6967166879, 580365.1821519517, 1565116.4299608574]","[17, 12, 8, 10, 19, 17, 14, 18]","[136.36363636363637, 137.0993335449064, 274.22767668218364, 274.80916030534354, 137.375450498198, 137.49204328453214, 137.60152890587673, 137.63075452662878]",18833.0,137.63075452662878
172,"[0.0, 1.4130963238904617, 157.96292753531208, 242.33037506226992, 371.95624506601325, 682.6276521176371, 116.92380563950157, 428.2311632935349]","[0.0, 53208.72897977145, 436780.46597138647, 435604.6280546492, 1397809.6177430402, 1954799.0794772778, 603077.3596083536, 1590834.3559233795]","[15, 7, 12, 23, 16, 25, 15, 12]","[136.96169088507264, 137.70387292142593, 273.1583939298135, 278.38041026742565, 138.01182045684467, 138.1294964028777, 138.1736766352151, 138.18840966039346]",18757.0,138.18840966039346
173,"[0.0, 20.749012690858883, 102.99838102067925, 39.502771389938644, 191.96626836714844, 512.4341278982996, 81.2684509813318, 364.6237874687671]","[0.0, 71276.59655985305, 492647.6550824441, 490098.8936652793, 1447080.9378048668, 1981170.6339415058, 575886.0779726864, 1551010.479993736]","[21, 13, 10, 14, 5, 19, 8, 18]","[134.75435404211075, 135.45150501672242, 270.3097298988424, 272.1545569088618, 135.71391172312687, 135.78500707213578, 135.8277000471624, 135.84193700539805]",19081.0,135.84193700539805
174,"[0.0, 1.8325931565010178, 136.7931547637293, 214.97467602230435, 309.69185617360864, 207.15605005265374, 283.8238987553979, 419.2749943418703]","[0.0, 69823.63185584528, 498746.4385431381, 501373.99078523484, 1453641.830054106, 2023049.7875195518, 565859.3853500832, 1585618.2081470336]","[20, 16, 10, 15, 13, 8, 18, 11]","[135.423197492163, 136.12015544585654, 271.1864406779661, 273.8799661876585, 136.36363636363637, 136.44977890082123, 136.49289099526067, 136.49289099526067]",18990.0,136.49289099526067
175,"[0.0, 1.6536595977191895, 417.09789695665603, 387.94152612977973, 168.87820681372833, 402.51114024212643, 57.9236854695433, 550.7523072684223]","[0.0, 62430.61079269256, 474159.55495039566, 473143.1957618629, 1419700.7636075518, 1943068.0184506353, 575188.5633212466, 1537950.2182667996]","[18, 14, 13, 17, 9, 17, 10, 26]","[136.65120202446226, 137.3681700143092, 274.69266638406106, 275.5980861244019, 137.76242359819292, 137.90168120876783, 137.98977853492335, 138.0191693290735]",18780.0,138.0191693290735
176,"[0.0, 38.81094716321794, 47.447396361656736, 194.87492622596915, 313.9336496925122, 374.5591490640567, 55.04410816785543, 473.574204880093]","[0.0, 65807.74687172142, 476920.03291572555, 482706.7011477008, 1418657.3490031965, 1986273.161953466, 589474.7874968011, 1564671.0700075447]","[21, 12, 10, 10, 15, 18, 9, 17]","[135.74234092694422, 136.40669403220713, 273.1008323675061, 272.9570345408593, 136.61519000685183, 136.70886075949366, 136.78100263852244, 136.80266005172322]",18947.0,136.80266005172322
177,"[0.0, 1.0048116732013557, 196.20517287241935, 345.32938983004186, 337.11313528287184, 361.58880386073804, 148.96065188455793, 379.95274375996087]","[0.0, 37955.756143508006, 482598.09972969064, 474820.44869879296, 1438967.889898593, 1993571.9440180454, 588446.2400753764, 1573968.9298447478]","[11, 23, 10, 23, 11, 12, 16, 15]","[136.60798988088965, 137.32450331125827, 272.5838679146072, 277.2489036260563, 137.52122241086587, 137.60152890587673, 137.65999256466088, 137.67461624263026]",18827.0,137.67461624263026
178,"[0.0, 1.304475493041012, 100.36418302467916, 154.34106317019334, 230.5011671442106, 469.28521958672246, 151.43498664818773, 256.0533679102514]","[0.0, 49486.58230400383, 506986.42821329046, 506983.6399682682, 1451743.440832535, 2019246.9327343628, 609895.7582337969, 1588631.5540522535]","[14, 23, 7, 11, 13, 18, 11, 11]","[136.0415682569674, 136.73770837729478, 272.66989269934777, 274.80916030534354, 137.00512712088377, 137.14285714285714, 137.22272221928105, 137.22998729351968]",18888.0,137.22998729351968
179,"[0.0, 1.2119694952927869, 231.30693309300895, 76.84648656429391, 364.31096255489047, 353.750051137219, 63.914458454434346, 182.291378581212]","[0.0, 46129.982929834056, 468190.74526130455, 469355.74368458637, 1443160.686311678, 2021977.4290466134, 586394.8580638648, 1573460.2406109932]","[14, 15, 20, 15, 15, 10, 12, 14]","[135.57903546396068, 136.25611102349788, 273.82210014789774, 271.6127004086765, 136.40669403220713, 136.46414657260186, 136.50007899310128, 136.51445726023067]",18987.0,136.51445726023067
180,"[0.0, 52.97772360768783, 24.923366491396973, 172.56955344290546, 269.20280711829787, 246.99719381772346, 73.1618091128046, 243.8451620018913]","[0.0, 46605.526810141804, 482073.1025398378, 481941.93479380803, 1425317.518084242, 2022260.1289156273, 558282.1416559014, 1572702.9347896604]","[15, 15, 5, 9, 17, 7, 16, 10]","[133.70473537604457, 134.3771061226606, 267.9623694820635, 270.0281279299927, 134.5584799875409, 134.60040504751518, 134.63536255973406, 134.6423562412342]",19251.0,134.6423562412342
181,"[0.0, 1.0895891009509364, 213.86279322474863, 154.50572267995418, 347.5007055681239, 477.16801209637623, 15.81542590968461, 325.36520380538695]","[0.0, 41258.380896608156, 472951.38931789086, 468857.5497839225, 1415992.4182938966, 1975964.2182650354, 597029.3167582417, 1578085.9705675687]","[12, 17, 10, 12, 14, 20, 12, 14]","[136.25611102349788, 136.96892834495878, 273.9089083800063, 274.48903950015887, 137.18640838361384, 137.25905528489727, 137.31722822631914, 137.3390557939914]",18873.0,137.3390557939914
182,"[0.0, 41.90989185390894, 225.1818979906399, 197.77893979906023, 389.68697247605195, 400.3947570331131, 149.23699632418842, 296.8519531018975]","[0.0, 53605.47594567461, 455139.10764878767, 448251.2329165479, 1424377.9592728391, 1976776.5935385085, 570006.6655987604, 1565158.9015737555]","[16, 11, 17, 21, 12, 14, 15, 17]","[135.97733711048159, 136.68723303274797, 273.2159797617793, 274.1986670898128, 136.99788583509513, 137.135601290937, 137.22272221928105, 137.23725313707843]",18887.0,137.23725313707843
183,"[0.0, 4.57858363287906, 217.8599723237962, 436.7180650664191, 297.50921904705626, 490.57111248667337, 68.5216030923113, 163.1289663672561]","[0.0, 63496.73321656285, 458845.6956910894, 460269.6589259101, 1440112.9842442437, 2010321.8528929013, 602818.4922872145, 1579600.8598095016]","[19, 9, 14, 20, 15, 18, 9, 12]","[135.21832124784808, 135.9131665880132, 270.0844013754298, 274.1986670898128, 136.16305946627443, 136.2489486963835, 136.33494634967388, 136.37081075393277]",19007.0,136.37081075393277
184,"[0.0, 1.8446979740657263, 191.76556113125457, 152.71943818732, 215.72796498658417, 268.720345357973, 99.55084000824719, 366.0534758947636]","[0.0, 70639.01952089886, 472773.8371624641, 472939.5102849533, 1448662.6421101396, 2023413.9254572876, 582159.2418528422, 1555901.9685709488]","[20, 10, 14, 17, 14, 11, 10, 16]","[134.69833186093643, 135.4161224596416, 270.4789731816759, 271.78357974205727, 135.65708902496468, 135.72101790763432, 135.76367064739156, 135.77078204389503]",19091.0,135.77078204389503
185,"[0.0, 1.6466935545829304, 130.08816108414305, 271.6429569264261, 661.3910775608379, 352.5590665327824, 246.41365441685605, 463.7811919298155]","[0.0, 60995.175955306324, 472892.1934821201, 474611.19457927195, 1393526.9206444432, 1964866.9060743377, 590447.7303614072, 1577793.260966391]","[19, 16, 13, 16, 21, 11, 21, 19]","[139.26499032882012, 140.01728608470182, 279.58149066983066, 281.0974948487149, 140.29010608356788, 140.44213263979194, 140.57161451271762, 140.60974286644245]",18434.0,140.60974286644245
186,"[0.0, 42.55781874367398, 133.43824525277444, 71.50772862938616, 426.3879898484649, 399.82659087343876, 99.47128748591567, 206.89732169383845]","[0.0, 28434.89726697209, 440467.9704791923, 440694.087870933, 1404015.7871595237, 1990109.4396525335, 557680.081604538, 1585646.6050114415]","[11, 10, 11, 16, 17, 15, 20, 9]","[134.48866289627978, 135.1548649494212, 269.4666805281214, 271.5273412947831, 135.31714956930304, 135.40197461212975, 135.47274342758584, 135.50107167128445]",19129.0,135.50107167128445
187,"[0.0, 1.665057241238829, 238.07168610734416, 198.748389743418, 309.1299266509262, 368.5945426043138, 146.3821710953347, 204.69053375423184]","[0.0, 62832.600055388444, 497456.30849700805, 498379.9490648417, 1434719.7260343367, 1987606.3014855394, 580369.840393226, 1586675.195578402]","[19, 19, 16, 8, 11, 12, 19, 13]","[136.70165075681663, 137.44829780464525, 276.98226116691603, 273.47541675458956, 137.7331420373027, 137.84301212507978, 137.90901835594573, 137.9163562839204]",18794.0,137.9163562839204
188,"[0.0, 1.8376538472212032, 232.99733996549003, 25.378477279773605, 323.34870194578457, 397.9484362811837, 20.100667430084506, 117.93354920767]","[0.0, 70168.97450229443, 483902.4899476899, 483378.239479096, 1446037.7878055929, 2038757.0512096856, 604936.0337937857, 1594264.3019251504]","[21, 11, 12, 12, 18, 12, 11, 8]","[135.1266812636847, 135.80635020433826, 271.5273412947831, 272.12598425196853, 135.99874075240044, 136.12015544585654, 136.20599054125066, 136.22746623219635]",19027.0,136.22746623219635
189,"[0.0, 30.165343109107393, 191.14778719471488, 24.59999409361335, 213.7236696062408, 469.20653451343566, 116.5701146092126, 416.20560943551624]","[0.0, 42536.37458270153, 473589.25702463265, 473329.81773293583, 1432319.1243101829, 1995139.7851821533, 561185.5196232948, 1568077.8717762611]","[13, 15, 10, 9, 11, 13, 15, 12]","[134.029680955582, 134.68433359314108, 269.74711208242275, 269.3546711004884, 134.8454895432317, 134.9297241020302, 135.0, 135.0210970464135]",19197.0,135.0210970464135
190,"[0.0, 1.7199546945001158, 208.56117684835, 214.63252038679997, 327.6831845180001, 397.1197512833874, 126.60550711542741, 303.95072389571675]","[0.0, 65033.20695374388, 451868.0707543106, 449315.6812304455, 1402795.6711030172, 1976877.1703191106, 577365.2083856103, 1577489.9819822637]","[20, 6, 9, 22, 18, 12, 17, 15]","[136.44977890082123, 137.12834620675062, 271.10134923125196, 277.93266137679603, 137.31722822631914, 137.42643550182916, 137.49933690520396, 137.50663129973475]",18850.0,137.50663129973475
191,"[0.0, 1.80754915614755, 25.78195851621934, 450.1349284829771, 213.21576387918572, 514.069531290411, 122.20834397976132, 554.1314454700035]","[0.0, 67880.7010099651, 484442.8225962792, 480602.2850863903, 1415948.708361941, 1942440.8603095484, 574992.1123801533, 1565104.2183674227]","[21, 15, 12, 15, 10, 16, 18, 20]","[137.34633319203053, 138.10005860727796, 275.80336241753565, 277.36757624398075, 138.4393526678417, 138.58739239694168, 138.69120873240945, 138.70605233584845]",18687.0,138.70605233584845
192,"[0.0, 1.6646381709837332, 337.7438276261599, 112.24967428250768, 120.9539020777338, 509.3770930621432, 145.25992223462333, 427.6824247212613]","[0.0, 63106.433061993324, 467220.3557019004, 471440.8163765877, 1431806.3527698535, 1986020.3410440155, 587025.3158277075, 1594322.5299533317]","[18, 13, 13, 19, 13, 17, 17, 10]","[136.11300740429553, 136.79544015199494, 271.75508492346404, 275.89143161255987, 137.01236917221695, 137.12834620675062, 137.20093161126402, 137.20819437827538]",18891.0,137.20819437827538
193,"[0.0, 1.4217200184555305, 129.81060704409265, 281.24401576095323, 399.3243543544158, 448.5418434859944, 134.89462732349386, 570.237590773203]","[0.0, 53620.170496050334, 470035.3158048357, 470372.060513925, 1416368.416295179, 1965725.586500516, 584295.0276221995, 1566978.3802575874]","[16, 14, 13, 15, 13, 18, 14, 18]","[136.79544015199494, 137.50663129973475, 274.7800275628114, 275.7740185126077, 137.74046126049527, 137.82835265340847, 137.87234042553192, 137.88700925630386]",18798.0,137.88700925630386
