Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
319,"[2530.869555955659, 4601.410146611226, 3637.1023430695486, 47279.26304942521, 1048.0751474354183, 4149.404789779685, 4414.239958536712, 4181.3770584081185]","[2315211.286055919, 2301950.827767328, 2257408.513903058, 2363839.684583571, 945874.4429881328, 2242792.1904372214, 2306293.2072525355, 2236856.82608348]","[10, 14, 12, 14, 11, 16, 13, 17]","[1136.842105263158, 1144.3708609271523, 1299.899699097292, 10983.050847457627, 1225.531914893617, 1292.123629112662, 1321.7746047934727, 1362.0599054125066]",1868.0,1387.5802997858673
320,"[6636.415670065614, 6021.698652194553, 4588.73020737325, 46134.70701162533, 1373.4578085582496, 3911.526404229087, 4666.364623465388, 3250.780746424794]","[2283285.0044080503, 2284792.483269858, 2230022.388086893, 2338220.4498468284, 985519.2467549474, 2315146.639324738, 2275753.1070073196, 2321649.629200185]","[19, 20, 18, 18, 7, 14, 12, 8]","[1159.2128801431127, 1168.6203787195673, 1359.2029365495544, 9931.034482758621, 1268.1017612524463, 1335.3941267387945, 1359.2029365495544, 1389.8123324396784]",1841.0,1407.930472569256
321,"[4737.3167071370235, 3758.398919372394, 7196.160103737639, 38800.362250171216, 2659.236181785327, 4711.238353390766, 4993.170217582026, 3011.4033123018994]","[2289063.2628353196, 2309366.058411022, 2154009.821599974, 2335783.3981786394, 995948.2165187525, 2291727.2476962847, 2293052.8648737893, 2238602.721801467]","[16, 13, 18, 16, 18, 15, 17, 12]","[1149.4456762749446, 1155.5951850200624, 1327.8688524590164, 10285.714285714286, 1242.5695110258869, 1313.7354282818044, 1349.297241020302, 1389.0675241157555]",1835.0,1412.5340599455042
322,"[4493.398421074928, 6430.647706647312, 2490.701554710673, 23434.22071372889, 1230.6634233750995, 3276.6303982083327, 5759.066452975143, 6109.065477736844]","[2304487.7031905684, 2261296.8977901763, 2234315.0689429604, 2424740.375799877, 1013841.5786768189, 2298886.17226416, 2245503.192756924, 2198262.2141356864]","[13, 22, 12, 10, 13, 10, 15, 17]","[1142.857142857143, 1148.936170212766, 1330.5954825462013, 9781.132075471698, 1240.785064624222, 1309.090909090909, 1339.5348837209303, 1372.8813559322034]",1863.0,1391.304347826087
323,"[3574.330750617311, 6020.570278714082, 5135.695256689475, 49050.90722814441, 2409.713844314649, 5640.832876492525, 6543.424805586567, 3220.5263546401175]","[2297066.598453576, 2292809.502197051, 2138809.6397540336, 2393252.598002736, 1060143.2192857314, 2259151.598673425, 2208653.9046698934, 2277277.088282819]","[14, 15, 15, 15, 20, 21, 22, 7]","[1120.1382886776146, 1129.904097646033, 1314.4016227180527, 9707.865168539325, 1229.6015180265654, 1299.899699097292, 1332.6478149100258, 1369.9788583509514]",1859.0,1394.298009682625
324,"[4698.184971298184, 5361.0966469141595, 5598.17848895838, 40220.82729398184, 1355.283479387346, 2611.962542966183, 3951.241110847862, 3104.0303644672035]","[2292858.0249627023, 2293477.242066128, 2257723.65934482, 2420792.05034817, 948818.2485418074, 2334025.316825583, 2331908.7847003755, 2238774.7966959327]","[17, 17, 16, 14, 16, 9, 11, 11]","[1154.0516473731077, 1159.731543624161, 1340.9208484221417, 10007.722007722008, 1253.3849129593812, 1319.755600814664, 1344.3983402489628, 1377.258235919235]",1851.0,1400.32414910859
325,"[4711.8280912490845, 3333.615702200516, 5129.63015299216, 48331.39620056275, 825.1866901991219, 4092.6788875702337, 5250.290572825222, 2750.7376005578017]","[2272126.7646342632, 2314298.3416385916, 2193811.784881774, 2398001.1832558275, 1010539.2840864391, 2310589.1830348843, 2198246.33315074, 2282392.2255714918]","[18, 10, 15, 14, 16, 14, 18, 10]","[1132.3722149410223, 1141.8502202643172, 1311.0773899848255, 10409.638554216868, 1231.353919239905, 1299.899699097292, 1333.3333333333333, 1367.8100263852243]",1871.0,1385.355424906467
326,"[4194.671143147275, 4177.3822988994625, 6199.983295583131, 48323.34601530039, 1626.556936722437, 6163.140150235687, 3947.3964787348364, 6585.554285146532]","[2310499.103661116, 2318280.5384326624, 2117019.1536172754, 2343609.8317625215, 1048066.2636480037, 2299727.4716975354, 2283131.3022647314, 2175301.9207355184]","[12, 10, 17, 19, 12, 20, 12, 17]","[1138.3399209486165, 1143.3612704014115, 1326.5097236438075, 9818.181818181818, 1240.785064624222, 1311.740890688259, 1344.3983402489628, 1383.1376734258272]",1841.0,1407.930472569256
327,"[3935.4728729788694, 3262.8619701829325, 3715.673083293198, 30051.159252671416, 1838.8474123168137, 3795.208823380615, 4870.576945191507, 4750.84338912653]","[2321613.3125281925, 2308975.40024862, 2179465.878302031, 2459089.8117337837, 973635.2340880509, 2344484.1252002763, 2226560.6217777007, 2214777.133464053]","[10, 12, 12, 8, 18, 11, 18, 15]","[1152.0, 1156.1106155218554, 1323.12404287902, 10710.743801652892, 1246.7532467532467, 1313.7354282818044, 1341.6149068322982, 1378.723404255319]",1851.0,1400.32414910859
328,"[6902.365507880007, 4387.51644239479, 3853.17717135399, 39959.94557465048, 3789.278491508319, 6526.784176739017, 3895.5009731091964, 4700.004885777813]","[2261433.183647269, 2311030.6046486213, 2265477.8744121017, 2307751.8481035368, 920253.5280520911, 2273526.1524732457, 2294482.803457372, 2198088.302225848]","[23, 12, 10, 15, 13, 20, 12, 17]","[1154.0516473731077, 1163.897620116749, 1334.0195573854865, 10755.186721991702, 1256.4226854095978, 1327.8688524590164, 1354.9398849973863, 1383.1376734258272]",1852.0,1399.5680345572355
329,"[2417.8279761255417, 2896.4437132659937, 3248.8730542378494, 39264.87613452653, 2849.32710647403, 3742.281980912755, 4990.499670150264, 6015.205700873343]","[2326973.725421889, 2321509.40611174, 2226464.4607447246, 2363982.9691010774, 1005343.7360418584, 2330511.186378867, 2187942.024213097, 2177091.905359623]","[8, 9, 12, 13, 12, 13, 18, 16]","[1139.3406593406594, 1142.857142857143, 1303.8229376257545, 10536.585365853658, 1226.1116367076631, 1295.352323838081, 1327.188940092166, 1362.0599054125066]",1875.0,1382.4
330,"[4028.9016273410425, 3090.656156537774, 4192.150722323134, 46776.59360618435, 2894.810366334977, 3504.6933641608057, 6327.507933570891, 3234.2063033206477]","[2294473.811614198, 2311432.685498263, 2206728.346564618, 2382391.1730227824, 1026540.1019513599, 2264874.616632178, 2209360.7514535594, 2286099.6603495954]","[14, 12, 13, 15, 17, 17, 17, 9]","[1135.3482260183969, 1143.3612704014115, 1314.4016227180527, 10245.05928853755, 1231.353919239905, 1301.8583626318432, 1336.0824742268042, 1374.3372216330858]",1857.0,1395.799676898223
331,"[3186.3449772656645, 2332.687169686714, 4003.0549587817536, 47747.93090589123, 715.795584117481, 5824.193642718837, 4184.883783455027, 4571.47323437348]","[2306117.633274242, 2317024.276339385, 2201910.368342489, 2329615.834192425, 977327.1746650538, 2302314.2291741385, 2282702.7718758197, 2298846.60774032]","[12, 10, 14, 19, 11, 14, 11, 11]","[1137.8402107111501, 1144.3708609271523, 1313.0699088145896, 10368.0, 1231.353919239905, 1297.2972972972973, 1325.8312020460357, 1357.068062827225]",1887.0,1373.6089030206676
332,"[4830.4863755811875, 5637.1031911463715, 4299.673155990307, 36259.18945477426, 3712.729347020956, 5057.254153393023, 6680.603656574029, 6426.056308062202]","[2295543.1893094014, 2281599.376896604, 2190669.089644018, 2412108.100106346, 1037958.518751873, 2251320.1916667456, 2259738.875047084, 2186468.6231504343]","[16, 19, 16, 13, 13, 15, 16, 16]","[1143.3612704014115, 1150.4660452729693, 1332.6478149100258, 10125.0, 1250.965250965251, 1325.153374233129, 1357.7789418543741, 1395.0484391819161]",1823.0,1421.832144816237
333,"[3288.740712334998, 5228.31133258232, 6327.4998778116105, 53566.49951961935, 2259.159829264991, 7821.394888810025, 4857.342867407227, 5257.766495014031]","[2320771.4705653577, 2293200.924865132, 2137495.9989910508, 2388045.1859372207, 961882.622487357, 2267087.57771033, 2281716.6280724225, 2160961.2784443395]","[10, 16, 19, 15, 13, 22, 14, 17]","[1150.4660452729693, 1159.731543624161, 1325.153374233129, 10755.186721991702, 1246.1538461538462, 1313.7354282818044, 1347.193347193347, 1386.096256684492]",1844.0,1405.6399132321042
334,"[7067.608586763463, 4265.998475472651, 3933.380391337365, 32672.767180098446, 243.14131376521573, 5054.356606590241, 5343.413460649218, 2947.1855105243976]","[2263454.763852547, 2311534.533106967, 2262166.549721286, 2362552.8643032582, 933286.592660655, 2309930.8184554367, 2280334.483251479, 2291374.63211881]","[24, 12, 12, 15, 6, 15, 12, 9]","[1148.936170212766, 1155.0802139037432, 1323.12404287902, 10710.743801652892, 1247.3532242540905, 1315.0684931506848, 1343.0051813471503, 1376.5268189060012]",1857.0,1395.799676898223
335,"[4216.488954464791, 3884.895351309994, 2628.394355366675, 20119.134112646727, 2514.8301703334832, 6510.769111126584, 2635.2860969973112, 6253.0522861639765]","[2279747.341942851, 2318159.066448849, 2269138.7743993895, 2465769.3279758226, 952751.9717050518, 2290073.518118803, 2307053.2584778294, 2193475.0729797124]","[15, 10, 12, 8, 11, 18, 10, 16]","[1129.904097646033, 1136.3437088996054, 1294.0589116325511, 10666.666666666666, 1218.045112781955, 1288.2703777335985, 1321.7746047934727, 1362.0599054125066]",1866.0,1389.0675241157555
336,"[5545.526401245723, 4251.446949864167, 2477.628033180366, 33023.20989712043, 2193.665149799458, 4816.409761986988, 5263.266094396861, 5821.3116498337085]","[2280330.479809516, 2297779.627525568, 2234126.323161735, 2411867.5654434715, 979049.8090324582, 2276281.302827311, 2303443.1297505405, 2186232.0762293395]","[19, 15, 9, 11, 14, 17, 13, 18]","[1134.8511383537652, 1141.8502202643172, 1316.4042661249366, 10204.72440944882, 1234.8737494044783, 1305.793450881612, 1339.5348837209303, 1375.7961783439491]",1854.0,1398.0582524271845
337,"[5594.057538805934, 5597.21577407951, 6158.721681768192, 51569.78953671921, 671.3156665246845, 5450.397398021486, 4625.07199911277, 5246.896411418901]","[2296513.0870343284, 2290504.189345034, 2183906.712558429, 2346520.17985666, 1021209.9372448914, 2300794.4311980205, 2230008.231576177, 2217639.988982042]","[17, 17, 15, 18, 11, 16, 16, 13]","[1160.2506714413607, 1169.1474966170501, 1354.9398849973863, 9931.034482758621, 1263.7737688932227, 1331.2788906009246, 1356.3579277864992, 1389.8123324396784]",1838.0,1410.2285092491838
338,"[3440.21650455303, 4399.516326154025, 4612.973138836031, 25754.899479610795, 2065.9768180923984, 4979.296164220852, 2729.3762643751006, 1484.408429140288]","[2305892.0977534023, 2295925.1417523804, 2216020.347627254, 2475058.282481025, 957712.9577926658, 2294854.5224039177, 2317586.887608156, 2318229.994480697]","[13, 14, 15, 8, 8, 17, 11, 5]","[1125.9774109470027, 1133.8582677165355, 1303.1674208144796, 10326.693227091633, 1227.2727272727273, 1295.352323838081, 1319.0839694656488, 1346.4935064935064]",1899.0,1364.9289099526065
339,"[5020.924167838255, 2577.2184260329573, 5615.524977927493, 53079.80672306341, 1857.3457424423334, 5276.261868344841, 6830.699871333743, 4203.136019533457]","[2278646.418414378, 2301657.3788033603, 2193032.6605817564, 2322483.104967683, 965446.2673351022, 2320501.0504184575, 2209118.094525321, 2236113.4404169815]","[20, 12, 16, 21, 12, 15, 16, 11]","[1147.410358565737, 1156.6265060240964, 1327.188940092166, 10710.743801652892, 1249.1566265060242, 1314.4016227180527, 1341.6149068322982, 1377.258235919235]",1856.0,1396.551724137931
340,"[4783.909317953469, 5149.633102702254, 5930.634249516193, 28002.379814196815, 1872.9980760599908, 5631.618931670834, 5216.605001506854, 3334.2706094986556]","[2269678.130419786, 2278897.723507124, 2222407.914765137, 2399934.4700605697, 976461.0872770525, 2307766.101797998, 2302905.7487275973, 2299157.41439016]","[18, 20, 16, 14, 10, 14, 14, 9]","[1140.8450704225352, 1150.4660452729693, 1338.1517811048013, 9744.36090225564, 1246.1538461538462, 1316.4042661249366, 1347.8939157566303, 1384.6153846153845]",1845.0,1404.878048780488
341,"[5695.369216671612, 3725.7311466199344, 6287.98361059291, 50004.3300742875, 3656.991259531327, 4281.381020133166, 5770.048971385774, 5361.115923442649]","[2280805.215185213, 2297949.0699569536, 2246690.774428793, 2277442.992696374, 946192.8778476561, 2311457.424125711, 2266855.8009563326, 2239417.0773066087]","[18, 14, 18, 20, 14, 15, 15, 14]","[1138.8400702987697, 1146.3954002653693, 1321.7746047934727, 10085.603112840467, 1236.0515021459228, 1303.8229376257545, 1339.5348837209303, 1380.927011188066]",1851.0,1400.32414910859
342,"[4228.23683135558, 6762.3344039218455, 3993.2828792807018, 44968.28777046932, 1261.1338243772002, 5941.539321018339, 6278.634994648618, 5839.839291677044]","[2296941.9919376886, 2270649.229387903, 2251247.0122729214, 2374700.321725104, 1039395.6159644129, 2297296.5801201686, 2274577.682938444, 2242063.4286613325]","[16, 22, 11, 16, 12, 16, 17, 13]","[1151.4882274544648, 1160.77026421854, 1336.7715317173802, 10326.693227091633, 1252.7791203479942, 1323.799795709908, 1356.3579277864992, 1390.5579399141632]",1837.0,1410.9961894393032
343,"[4640.558687424582, 3055.228125912594, 3078.148697910524, 56609.59768499544, 934.1670553767124, 7134.194587269876, 6479.579681163398, 3079.936893771453]","[2285363.059220203, 2306034.4696354517, 2220101.8614939963, 2356915.1140786908, 1075390.915013569, 2270901.054678936, 2262409.659140735, 2258881.6850942466]","[17, 12, 11, 22, 14, 22, 18, 11]","[1117.7231565329885, 1125.9774109470027, 1302.5125628140704, 9781.132075471698, 1215.1898734177216, 1281.899109792285, 1324.4762391415431, 1373.6089030206676]",1857.0,1395.799676898223
344,"[4397.794774284246, 3784.806608647355, 7926.732798227698, 21206.41502900057, 977.8678024482989, 5738.301714303148, 5708.206952879768, 4832.816196579967]","[2284255.323939442, 2288745.3316089194, 2121439.897177916, 2443070.217671103, 1092208.170516154, 2283273.639548671, 2239303.854441635, 2208077.7597440546]","[17, 14, 21, 8, 11, 15, 17, 12]","[1129.904097646033, 1137.8402107111501, 1331.2788906009246, 9425.454545454546, 1240.1913875598086, 1311.0773899848255, 1345.096004151531, 1380.927011188066]",1849.0,1401.8388318009736
345,"[5101.939634437907, 3966.9229333507446, 6660.459627855563, 35501.03231820572, 1785.7468948567396, 5555.909879201453, 4598.04823850134, 7372.98536951552]","[2285683.336818779, 2314171.693111765, 2123303.356640632, 2350599.9817752894, 1075562.319881887, 2293921.4160666196, 2296633.646676825, 2136701.6383148055]","[17, 11, 21, 15, 14, 16, 9, 21]","[1126.4667535853976, 1130.890052356021, 1319.0839694656488, 9494.505494505494, 1234.2857142857142, 1307.1104387291982, 1342.3096841015017, 1384.6153846153845]",1838.0,1410.2285092491838
346,"[3306.5903726471392, 6208.189940945657, 6752.345430467484, 29856.189141316063, 1872.679781216185, 6551.502945563042, 3037.714984326077, 7180.92260667453]","[2309877.095315203, 2284762.901126344, 2084422.7372891046, 2367339.336596651, 1050027.1079100098, 2286215.109641834, 2333316.136205636, 2107410.15255481]","[12, 18, 20, 16, 18, 19, 9, 22]","[1147.410358565737, 1155.5951850200624, 1340.2275077559461, 9855.513307984791, 1249.7589199614272, 1319.755600814664, 1347.193347193347, 1384.6153846153845]",1837.0,1410.9961894393032
347,"[5308.828629195182, 3972.1131252660502, 5785.21421487314, 44460.35941311242, 2168.3076408528977, 5379.224224201022, 5993.253943301568, 5940.363461812788]","[2290738.4649238554, 2295792.0915054968, 2220841.0376043944, 2364885.764113234, 955584.3924090802, 2287574.8647281434, 2222160.3178095515, 2174992.4220500747]","[16, 15, 15, 16, 11, 16, 14, 13]","[1145.8885941644562, 1153.5380507343125, 1325.153374233129, 10493.927125506072, 1246.1538461538462, 1313.7354282818044, 1340.2275077559461, 1371.4285714285713]",1865.0,1389.8123324396784
348,"[7291.818406198074, 3294.9006408710748, 4287.155860740261, 29421.876250997113, 3508.216184196891, 5339.01967054256, 6021.664637604151, 4829.176596671466]","[2276981.3820534707, 2297815.655923004, 2127154.0847360604, 2397386.511941439, 995711.4433056887, 2261226.0510914107, 2231464.0383724505, 2245781.54933586]","[20, 12, 14, 11, 24, 14, 17, 14]","[1141.8502202643172, 1146.9026548672566, 1329.9127757824526, 9969.23076923077, 1244.9567723342939, 1314.4016227180527, 1346.4935064935064, 1377.258235919235]",1857.0,1395.799676898223
349,"[4135.448750013054, 4992.754539023287, 6256.3488532078345, 28092.845426331343, 3161.147801785171, 4034.908556338353, 2975.5654286054582, 4377.198096100344]","[2307755.967374415, 2292058.8892999515, 2173570.459800552, 2420240.820344418, 967099.6207977139, 2313966.7841165746, 2236336.0721493526, 2234231.2467434453]","[14, 16, 16, 11, 23, 13, 12, 12]","[1158.176943699732, 1167.0418730301667, 1344.3983402489628, 10285.714285714286, 1257.64192139738, 1327.188940092166, 1357.7789418543741, 1391.304347826087]",1838.0,1410.2285092491838
350,"[4044.5472992032255, 5076.872792320109, 5163.986023420646, 40499.95240793251, 1623.1726612821292, 4561.077499937929, 7723.549962393211, 7525.541924832913]","[2299797.9511723346, 2280885.3985776934, 2211085.0780855077, 2442787.3107553967, 1019756.3276769969, 2301072.454575861, 2187801.427585477, 2135732.996196078]","[15, 16, 17, 11, 9, 13, 19, 22]","[1148.4271156402303, 1156.1106155218554, 1331.9630010277492, 10245.05928853755, 1246.7532467532467, 1319.0839694656488, 1350.7034914017718, 1383.876134543513]",1849.0,1401.8388318009736
351,"[4343.973574132128, 4169.354626009187, 6853.720504712807, 24711.60097014825, 2571.1594097938914, 5745.118535831044, 5068.076492147951, 3511.9788978334755]","[2283900.0751473824, 2276685.7077734065, 2241544.864178811, 2448375.9625692647, 898518.1428222009, 2277431.884605149, 2291328.059872499, 2204517.235676612]","[16, 17, 14, 9, 19, 20, 16, 16]","[1143.865842894969, 1156.6265060240964, 1327.8688524590164, 10666.666666666666, 1247.9537794896485, 1316.4042661249366, 1344.3983402489628, 1377.258235919235]",1853.0,1398.8127361036159
