Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
248,"[4002.2495222594803, 6706.203107047469, 5151.109087942043, 5008.239574556347, 4643.05893644444, 3789.3403298429544, 6569.8765452472735]","[2324338.042712236, 2261496.4444893566, 2288648.3831349774, 2319989.076043558, 2314811.3582650214, 2344438.5685514114, 2226502.46930485]","[15, 20, 18, 15, 14, 12, 16]","[1275.5905511811025, 1303.1674208144796, 1329.9127757824526, 1353.5248041775458, 1380.927011188066, 1411.764705882353, 1454.5454545454545]",1746.0,1484.5360824742268
249,"[4825.486561117978, 2871.2786963541525, 5753.191821831122, 4259.352155093272, 5583.029096183881, 6715.161497203359, 5795.4129959783195]","[2316084.1271050894, 2311256.4210776556, 2295966.413682263, 2326818.5470208875, 2318067.8096299963, 2314326.1828970835, 2224091.5154813402]","[11, 10, 19, 12, 14, 20, 16]","[1259.4752186588921, 1282.5333993072736, 1308.4300858152449, 1335.3941267387945, 1364.9289099526065, 1396.551724137931, 1440.8004446914954]",1762.0,1471.05561861521
250,"[4272.928441398537, 2979.981820768719, 7260.947298062675, 6327.2485520093405, 5106.033768789239, 7644.443550163043, 8250.069175762992]","[2320918.635380166, 2347227.6385411834, 2275534.3981669145, 2257798.76416079, 2322291.352749419, 2272311.5482019545, 2114664.976430118]","[12, 6, 20, 22, 13, 19, 24]","[1286.3523573200991, 1311.0773899848255, 1330.5954825462013, 1357.7789418543741, 1390.5579399141632, 1422.6125137211855, 1472.7272727272727]",1718.0,1508.7310826542491
251,"[4408.791421674231, 4940.863761411507, 4638.840350837156, 7208.3156259215, 6461.228599062087, 10437.80867898119, 5253.723363038862]","[2329017.2856125217, 2332427.64894206, 2335698.4542578924, 2298638.694287653, 2280068.8873252957, 2229726.0879897997, 2320856.008369911]","[11, 13, 14, 17, 21, 26, 11]","[1277.4765894529326, 1297.9469203805709, 1322.4489795918366, 1349.297241020302, 1381.6631130063965, 1420.2739726027398, 1467.7236693091734]",1731.0,1497.4003466204506
252,"[5077.585031458457, 4531.962607061085, 3721.194777785776, 9278.800756688113, 6307.142735950644, 3983.6929445277133, 7295.377978765866]","[2317826.751024245, 2317353.403526416, 2305660.747046197, 2304782.777582064, 2319749.48816989, 2306028.0460223923, 2208633.644664591]","[12, 15, 12, 21, 18, 12, 19]","[1267.4816625916872, 1288.910989557434, 1316.4042661249366, 1350.0, 1377.9904306220096, 1405.6399132321042, 1447.2361809045226]",1758.0,1474.4027303754267
253,"[3927.227287210826, 3855.5337386049764, 4285.4615718297255, 5956.0921621765765, 5544.446444887749, 3139.670103705223, 2222.7334764065095]","[2244008.78709416, 2310992.6063207625, 2325180.2016414707, 2317507.2720150747, 2305384.8208230585, 2360100.219325423, 2322519.72667902]","[17, 12, 12, 16, 16, 9, 7]","[1266.2432828529556, 1286.9910625620655, 1309.090909090909, 1337.4613003095976, 1367.0886075949368, 1395.799676898223, 1432.8358208955224]",1782.0,1454.5454545454545
254,"[4326.968112055297, 3525.728137234344, 3068.9405779304343, 5601.360359963995, 4602.302111366556, 6427.22511744977, 5147.0777169602525]","[2311886.7072836133, 2286309.625060021, 2348607.5100470535, 2296787.412314638, 2324374.735238626, 2287257.0348168816, 2254678.674518958]","[14, 19, 9, 17, 15, 22, 14]","[1267.4816625916872, 1294.7052947052948, 1318.413021363174, 1343.701399688958, 1368.532206969377, 1395.0484391819161, 1443.207126948775]",1756.0,1476.0820045558087
255,"[5556.171539126283, 4816.642084302104, 7399.037268112164, 3866.6398098268096, 4823.432229165397, 5543.787606861784, 5337.63755950769]","[2318751.687411739, 2300370.634937674, 2256889.6776739764, 2337535.0709116887, 2323256.0202801796, 2317207.565730256, 2255163.861230068]","[16, 15, 20, 12, 12, 17, 14]","[1290.1941264310603, 1311.0773899848255, 1340.9208484221417, 1367.8100263852243, 1393.5483870967741, 1423.3937397034597, 1465.2345958168457]",1735.0,1493.9481268011527
256,"[4331.841361847539, 6997.7640080934025, 5540.695732411027, 7907.303687635964, 5811.681634765682, 2319.708335975266, 2945.962646291078]","[2325372.572824451, 2303880.914126006, 2283940.4847478503, 2303738.7867684006, 2300166.6363948775, 2366276.06719863, 2337074.2963443534]","[14, 17, 17, 21, 18, 8, 6]","[1287.6304023845007, 1308.4300858152449, 1336.7715317173802, 1367.8100263852243, 1395.0484391819161, 1424.9587685541505, 1462.7539503386004]",1746.0,1484.5360824742268
257,"[6003.039391148765, 7119.413315757892, 3942.3695907795923, 3944.224162989511, 4373.253597541218, 4106.324484796954, 6930.812151073964]","[2291907.396500727, 2288988.8941013273, 2323414.166006958, 2354087.5854215394, 2352037.667226289, 2310246.435237933, 2271908.242871261]","[17, 18, 10, 9, 11, 14, 16]","[1278.737049827331, 1303.1674208144796, 1326.5097236438075, 1353.5248041775458, 1380.927011188066, 1410.2285092491838, 1456.1797752808989]",1748.0,1482.837528604119
258,"[5481.018767919904, 4430.638680112548, 4699.903833279611, 4900.31286652402, 6097.852773157505, 8148.269933582221, 5436.8778531808675]","[2305203.2603771365, 2311083.391048451, 2342818.689636741, 2312253.600002549, 2320515.8650405277, 2314003.258836421, 2256935.6929790224]","[18, 16, 12, 16, 17, 19, 13]","[1266.8621700879764, 1295.352323838081, 1326.5097236438075, 1350.7034914017718, 1372.8813559322034, 1407.930472569256, 1452.914798206278]",1753.0,1478.6081003993154
259,"[4992.950885669692, 4800.762756894741, 6017.196582173031, 4314.3235525249365, 5079.489629238988, 7085.35453113123, 5602.853702012708]","[2246529.152347196, 2308831.8523168634, 2284770.364938195, 2329020.179235745, 2291781.4268695037, 2257366.171264108, 2295742.871089243]","[20, 16, 16, 14, 16, 26, 11]","[1284.440039643211, 1312.4050632911392, 1338.8429752066115, 1365.6480505795573, 1392.0515574650913, 1428.8864388092613, 1481.9897084048027]",1715.0,1511.3702623906706
260,"[4535.994745923553, 4710.656459348525, 6475.9688884867965, 7102.210647959444, 5741.4597776294795, 5899.249392755607, 4046.7144768774438]","[2301565.0623516054, 2292030.1799081797, 2261743.429658363, 2293516.244046036, 2322893.616722568, 2349121.1984424503, 2278147.626477031]","[12, 18, 20, 19, 17, 12, 12]","[1280.0, 1303.1674208144796, 1331.9630010277492, 1363.4928984744872, 1394.298009682625, 1425.7425742574258, 1472.7272727272727]",1725.0,1502.608695652174
261,"[4460.169849562281, 3617.031046751133, 3905.6225726660423, 7028.444996425993, 4254.837729993434, 6312.14046719623, 5220.918301995252]","[2310349.211191563, 2333468.9962853193, 2322644.3711730517, 2286418.952676592, 2338811.5479086856, 2306372.489062823, 2147534.531408816]","[16, 10, 12, 18, 11, 12, 18]","[1267.4816625916872, 1288.910989557434, 1310.4145601617795, 1336.0824742268042, 1362.7760252365931, 1390.5579399141632, 1436.8070953436807]",1766.0,1467.7236693091734
262,"[6720.62784611921, 4721.609674288834, 5020.571186299294, 4869.706794690326, 4005.80669776158, 7506.198404693223, 5704.223770826644]","[2247586.3434071206, 2287808.916367688, 2322221.9933984643, 2320928.1920840326, 2288685.5928362655, 2306890.683622032, 2195357.3363891905]","[19, 15, 13, 12, 17, 15, 17]","[1273.0844793713163, 1300.551931761164, 1329.9127757824526, 1359.916054564533, 1386.096256684492, 1411.764705882353, 1452.1008403361345]",1753.0,1478.6081003993154
263,"[3762.191687445253, 3499.909683504761, 5381.383430793356, 6225.586673984857, 4412.993501886712, 3862.296092269946, 6431.032997684282]","[2324952.6394545273, 2308179.8196869427, 2327968.7422451237, 2314130.9001719765, 2344060.7652832237, 2339212.469591739, 2213921.874008041]","[12, 13, 14, 19, 12, 10, 20]","[1281.2654473554128, 1303.8229376257545, 1329.9127757824526, 1355.6485355648535, 1379.4571580627994, 1409.4616639477977, 1447.2361809045226]",1762.0,1471.05561861521
264,"[1324.2099809944177, 1387.84604384959, 879.7285545920712, 1568.5487114365087, 1795.1770513736328, 651.8335374871465, 1172.018149763084]","[358348.31312427006, 364088.79633068165, 364754.2997045916, 363969.22612104967, 356545.20786013175, 374152.4505176221, 362637.8883260294]","[12, 15, 15, 15, 19, 17, 14]","[8176.656151419558, 8361.290322580646, 8554.455445544554, 8727.272727272728, 8907.216494845361, 9031.358885017422, 9159.010600706713]",277.0,9357.40072202166
265,"[4890.995477147834, 4864.380999314428, 5525.408074338955, 4786.709988865654, 4724.332605455221, 7869.917110514199, 7381.358739098181]","[2303541.214957864, 2333731.7199013038, 2272670.635939698, 2349879.561148219, 2310695.3095100657, 2255057.0533874766, 2222422.217672981]","[16, 13, 17, 11, 11, 25, 19]","[1291.4798206278026, 1313.7354282818044, 1338.1517811048013, 1366.3679493937796, 1394.298009682625, 1424.1758241758241, 1469.3877551020407]",1728.0,1500.0
266,"[5382.079285234138, 4856.902005444789, 6634.071335344098, 5905.56329854469, 4455.221023602575, 6517.640444453773, 4770.419805568494]","[2294189.5904081855, 2294926.8893971858, 2276757.8176443405, 2309649.6911380948, 2308968.5764251067, 2314469.1618109294, 2313138.6618475304]","[15, 14, 19, 14, 18, 19, 11]","[1288.2703777335985, 1311.0773899848255, 1334.7064881565398, 1359.916054564533, 1389.8123324396784, 1423.3937397034597, 1472.7272727272727]",1722.0,1505.226480836237
267,"[3457.7455817586147, 6401.297609234858, 3358.3582327261615, 4610.1187242894175, 5098.587761908607, 3480.3334908766547, 5080.811707958646]","[2299356.241405153, 2312449.016141677, 2361635.2992396755, 2264465.84581284, 2283078.1170105077, 2338430.7026762157, 2195376.2307635043]","[14, 17, 7, 14, 13, 11, 17]","[1271.2113781265325, 1294.7052947052948, 1318.413021363174, 1340.9208484221417, 1375.0663129973475, 1410.2285092491838, 1447.2361809045226]",1762.0,1471.05561861521
268,"[3559.8134193883275, 4969.206164036429, 7010.139125865701, 6274.810889603739, 6018.600278854475, 6851.593903831999, 5250.758007371715]","[2330750.7272947095, 2302177.1813096125, 2278231.666080557, 2281112.2357880566, 2310975.1336248973, 2321453.756107479, 2277712.7623315584]","[11, 16, 17, 21, 16, 18, 13]","[1274.9631087063453, 1298.5971943887776, 1329.2307692307693, 1357.068062827225, 1383.876134543513, 1416.3934426229507, 1460.281690140845]",1744.0,1486.2385321100917
269,"[3846.3819146625324, 5370.298751073989, 3384.0533381687515, 6852.443333332793, 5297.658617382374, 3473.5004608441536, 6403.825799796714]","[2347452.868083227, 2273788.4892990775, 2309986.1658075354, 2259691.5292855646, 2345023.6533567407, 2362369.7081861943, 2251074.5554948496]","[9, 21, 13, 22, 13, 9, 14]","[1264.3902439024391, 1292.123629112662, 1321.7746047934727, 1349.297241020302, 1380.927011188066, 1410.9961894393032, 1447.2361809045226]",1760.0,1472.7272727272727
270,"[5588.791910379926, 4291.788661373869, 4183.951831950658, 6189.779164155886, 6019.378125718365, 2809.8323600395506, 6077.2471644513735]","[2279100.4613352055, 2318809.4059574027, 2326133.1897981446, 2279454.350680792, 2321099.288320085, 2342966.891720689, 2151365.0585050713]","[15, 10, 11, 22, 13, 8, 20]","[1290.8366533864541, 1313.0699088145896, 1336.0824742268042, 1360.6299212598426, 1386.096256684492, 1415.6198798470782, 1458.6381541924593]",1744.0,1486.2385321100917
271,"[4345.403854420847, 3706.401126672631, 4636.385678913097, 5818.268940670949, 5778.334739014066, 5124.5978940079585, 3209.2907590011405]","[2325845.4784558304, 2301971.431366565, 2314241.131823963, 2294166.879245724, 2293782.932190239, 2303937.057074773, 2309009.869628826]","[15, 14, 12, 15, 19, 15, 7]","[1277.4765894529326, 1296.648324162081, 1322.4489795918366, 1350.7034914017718, 1372.8813559322034, 1398.8127361036159, 1440.0]",1767.0,1466.893039049236
272,"[2032.3005266264472, 3950.7986505152926, 4520.282998956187, 8490.658533164742, 8209.214525479265, 6635.573043692867, 6513.105400656891]","[2353523.3670005323, 2345076.203647059, 2263895.9785709265, 2304310.811504383, 2259988.8040156984, 2227147.5776676475, 2177279.24621243]","[8, 10, 13, 20, 22, 18, 20]","[1271.2113781265325, 1289.55223880597, 1315.736040609137, 1346.4935064935064, 1373.6089030206676, 1401.8388318009736, 1444.8160535117056]",1758.0,1474.4027303754267
273,"[4511.561421658966, 6273.103272838985, 5373.943336551029, 6344.3682380434875, 6709.411143611622, 7897.783631008642, 4635.970211479575]","[2299066.5756560643, 2284871.821075644, 2309764.4134379667, 2286263.0053597544, 2326274.27256507, 2259717.934952239, 2258266.3908088948]","[13, 20, 17, 21, 16, 21, 16]","[1271.8351324828263, 1295.352323838081, 1322.4489795918366, 1346.4935064935064, 1384.6153846153845, 1436.8070953436807, 1487.091222030981]",1714.0,1512.2520420070011
274,"[3790.987901838501, 5030.822351206591, 6610.048626530988, 6142.736536561766, 6132.852209359412, 11851.537933251526, 4876.308181451109]","[2298855.347291054, 2312552.318216907, 2312634.7807511603, 2265172.150707731, 2308422.3222356318, 2253486.759521182, 2288562.265110722]","[13, 15, 18, 17, 18, 29, 14]","[1282.5333993072736, 1305.793450881612, 1329.2307692307693, 1359.2029365495544, 1389.8123324396784, 1422.6125137211855, 1474.4027303754267]",1717.0,1509.6097845078625
275,"[3800.8711618701777, 3991.246524943719, 6693.063405816179, 7084.230445880181, 4733.309487964384, 4806.642516278039, 4363.755892897871]","[2288361.603924955, 2339822.899831384, 2276032.8475835337, 2279430.5905436007, 2316853.3880239823, 2331570.7098724353, 2292472.6576514076]","[17, 12, 18, 17, 18, 10, 10]","[1280.6324110671937, 1304.4791142425768, 1333.3333333333333, 1359.916054564533, 1383.876134543513, 1419.4961664841182, 1463.579898362507]",1743.0,1487.091222030981
276,"[5322.459246830788, 3630.6608788904423, 3881.284352842569, 6219.5580973293445, 6119.079047630231, 7587.387270020086, 5270.827640415075]","[2302510.9474328035, 2343600.983661587, 2266907.179612116, 2297762.8456384456, 2349839.7443451406, 2307792.5508917696, 2286848.217305312]","[13, 11, 16, 16, 12, 17, 13]","[1286.9910625620655, 1305.793450881612, 1323.799795709908, 1349.297241020302, 1380.1916932907347, 1416.3934426229507, 1461.9289340101523]",1744.0,1486.2385321100917
277,"[4303.668895105501, 3695.577980414789, 6787.264045629562, 6632.310224129373, 4794.85672608939, 6838.5385873000105, 5893.031433467365]","[2316080.0254774676, 2346209.9461925845, 2291433.332922624, 2310395.020522005, 2312135.9088163353, 2302612.291787566, 2202592.50101086]","[12, 10, 17, 17, 14, 14, 19]","[1272.459499263623, 1295.352323838081, 1321.1009174311926, 1352.8183716075157, 1380.927011188066, 1409.4616639477977, 1450.4756575265808]",1756.0,1476.0820045558087
278,"[5228.496640738791, 4763.599403013648, 3852.159776646587, 3584.2563050078675, 5646.391028344485, 6279.3225078402875, 4575.616949853771]","[2331753.2615072797, 2331280.4996968308, 2353692.9790991303, 2335746.9903335148, 2280026.1982671423, 2321075.178263484, 2234980.830982132]","[13, 13, 9, 12, 19, 15, 13]","[1266.8621700879764, 1291.4798206278026, 1314.4016227180527, 1338.1517811048013, 1365.6480505795573, 1393.5483870967741, 1438.4017758046614]",1762.0,1471.05561861521
279,"[5380.121973283931, 4863.950809022474, 5421.006872287822, 5353.3606193097385, 6138.014355717531, 6801.491408590188, 4311.402255506625]","[2296248.3641512515, 2301406.267241281, 2311497.994612288, 2289549.8668814674, 2316486.776528433, 2283345.127302702, 2241882.375434324]","[16, 16, 17, 16, 14, 16, 15]","[1290.1941264310603, 1314.4016227180527, 1342.3096841015017, 1368.532206969377, 1390.5579399141632, 1419.4961664841182, 1460.281690140845]",1746.0,1484.5360824742268
280,"[5020.142829521387, 4810.011924344731, 4604.21982491372, 4799.408061269677, 8027.334242179763, 9874.8536959917, 4742.393389788215]","[2291966.7253488097, 2291996.91416567, 2330121.1942681214, 2305584.871797438, 2265111.4497302813, 2227580.6596005717, 2270153.7943725777]","[15, 13, 11, 16, 24, 25, 17]","[1271.2113781265325, 1297.9469203805709, 1323.799795709908, 1347.193347193347, 1373.6089030206676, 1408.695652173913, 1465.2345958168457]",1727.0,1500.868558193399
281,"[5060.809313581115, 3097.0474546739983, 5583.602442653728, 7805.922998659778, 4373.121042547232, 4020.649842384774, 8143.5159979454265]","[2316841.0265770038, 2337108.8633933156, 2299878.751575072, 2282058.94157953, 2331696.372193559, 2317702.944586542, 2206741.5866903164]","[16, 13, 17, 16, 16, 11, 17]","[1286.9910625620655, 1311.740890688259, 1336.7715317173802, 1368.532206969377, 1401.081081081081, 1426.52724270776, 1472.7272727272727]",1719.0,1507.8534031413612
282,"[7404.111800929412, 6354.934367934479, 5318.181213084063, 5698.066867317065, 3589.118440926587, 6419.841157279148, 7019.321729820016]","[2301032.7651973, 2271741.9196514636, 2312090.494411231, 2307562.619228354, 2360552.719772398, 2301607.954749249, 2228701.3582960754]","[20, 19, 16, 17, 9, 16, 16]","[1280.6324110671937, 1301.8583626318432, 1326.5097236438075, 1357.7789418543741, 1384.6153846153845, 1413.3042529989095, 1460.281690140845]",1741.0,1488.799540493969
283,"[5468.716997248236, 5253.181110677142, 4691.848242266952, 3664.785649121049, 3558.189594180018, 5544.73661437187, 3748.1044034656175]","[2278276.312112435, 2313409.783898563, 2305010.193587483, 2337138.7347081117, 2338419.6343211974, 2258083.200045248, 2317078.5400911733]","[15, 13, 15, 12, 13, 20, 10]","[1275.5905511811025, 1302.5125628140704, 1324.4762391415431, 1345.7943925233644, 1367.8100263852243, 1395.0484391819161, 1434.4216934144993]",1777.0,1458.6381541924593
284,"[6223.145688309858, 4677.768545999957, 4825.603823815913, 5329.362780981163, 5480.996246688416, 5501.01520070623, 6449.020727373054]","[2301751.7905640868, 2304504.7666460196, 2298198.0971012814, 2326895.7374326657, 2337456.605079242, 2270662.187251591, 2272566.031043339]","[17, 16, 16, 15, 15, 15, 17]","[1281.899109792285, 1305.793450881612, 1332.6478149100258, 1365.6480505795573, 1395.0484391819161, 1427.3127753303966, 1470.2212138400453]",1734.0,1494.809688581315
