Sim Instant,Robot State,Machines State,Machine CT,Machines Breakdowns,Machines Idle Time,Buffers State
52954.28461021324,"('M7', 'OutputStock')","[False, False, False, False, False, False, False]","[2036.7032542389707, 2118.17138440853, 2118.17138440853, 2118.17138440853, 2206.4285254255515, 2206.4285254255515, 2302.360200444054]","[1, 0, 0, 0, 0, 1, 0]","[46753.39979270251, 47580.31174419428, 28281.688001504717, 52151.60431275235, 50283.07682577541, 47603.132184824324, 51734.29455108795]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
53054.28461021324,"('InputStock', 'M1')","[False, False, False, False, False, False, False]","[2040.5494080851245, 2122.17138440853, 2122.17138440853, 2122.17138440853, 2210.5951920922184, 2210.5951920922184, 2306.7080265310105]","[1, 0, 0, 0, 0, 1, 0]","[46753.39979270251, 47580.31174419428, 28281.688001504717, 52151.60431275235, 50283.07682577541, 47603.132184824324, 51734.29455108795]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
53154.28461021324,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1968.6772077856756, 2126.17138440853, 2126.17138440853, 2126.17138440853, 2214.761858758885, 2214.761858758885, 2311.055852617967]","[1, 0, 0, 0, 0, 1, 0]","[48836.05523708639, 47580.31174419428, 28281.688001504717, 52151.60431275235, 50283.07682577541, 47603.132184824324, 51734.29455108795]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
53405.09481755732,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1977.9664747243453, 2054.042108367589, 2136.203792702293, 2136.203792702293, 2225.2122840648885, 2225.2122840648885, 2321.9606442416225]","[1, 0, 0, 0, 0, 1, 0]","[48836.05523708639, 49533.23595630043, 28281.688001504717, 52151.60431275235, 50283.07682577541, 47603.132184824324, 51734.29455108795]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
54505.858374942596,"('M3', 'M4')","[False, False, False, False, False, False, False]","[2018.7354953682443, 2096.379168267023, 2096.379168267023, 2180.2343349977036, 2271.077432289275, 2271.077432289275, 2369.8199293453304]","[1, 0, 0, 0, 0, 1, 0]","[48836.05523708639, 49533.23595630043, 29384.459570889518, 52151.60431275235, 50283.07682577541, 47603.132184824324, 51734.29455108795]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
54605.858374942596,"('M4', 'M5')","[False, False, False, False, False, False, False]","[2022.439199071948, 2100.225322113177, 2100.225322113177, 2100.225322113177, 2275.2440989559414, 2275.2440989559414, 2374.167755432287]","[1, 0, 0, 0, 0, 1, 0]","[48836.05523708639, 49533.23595630043, 29384.459570889518, 54244.29402371965, 50283.07682577541, 47603.132184824324, 51734.29455108795]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
54806.51222034492,"('M5', 'M6')","[False, False, False, False, False, False, False]","[2029.8708229757378, 2107.942777705574, 2107.942777705574, 2107.942777705574, 2192.2604888137967, 2283.604675847705, 2382.8918356671707]","[1, 0, 0, 0, 0, 1, 0]","[48836.05523708639, 49533.23595630043, 29384.459570889518, 54244.29402371965, 52285.729789195684, 47603.132184824324, 51734.29455108795]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
54906.51222034492,"('M6', 'M7')","[False, False, False, False, False, False, False]","[2033.5745266794415, 2111.7889315517277, 2111.7889315517277, 2111.7889315517277, 2196.2604888137967, 2196.2604888137967, 2387.239661754127]","[1, 0, 0, 0, 0, 1, 0]","[48836.05523708639, 49533.23595630043, 29384.459570889518, 54244.29402371965, 52285.729789195684, 49645.637108513794, 51734.29455108795]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
55057.553605853805,"('M7', 'OutputStock')","[False, False, False, False, False, False, False]","[2039.1686520686594, 2117.5982156097616, 2117.5982156097616, 2117.5982156097616, 2202.3021442341524, 2202.3021442341524, 2294.064733577242]","[1, 0, 0, 0, 0, 1, 0]","[48836.05523708639, 49533.23595630043, 29384.459570889518, 54244.29402371965, 52285.729789195684, 49645.637108513794, 53786.52216121963]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
55157.553605853805,"('InputStock', 'M1')","[False, False, False, False, False, False, False]","[2042.872355772363, 2121.4443694559154, 2121.4443694559154, 2121.4443694559154, 2206.3021442341524, 2206.3021442341524, 2298.2314002439084]","[1, 0, 0, 0, 0, 1, 0]","[48836.05523708639, 49533.23595630043, 29384.459570889518, 54244.29402371965, 52285.729789195684, 49645.637108513794, 53786.52216121963]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
55257.553605853805,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1973.4840573519216, 2125.2905233020692, 2125.2905233020692, 2125.2905233020692, 2210.3021442341524, 2210.3021442341524, 2302.3980669105754]","[1, 0, 0, 0, 0, 1, 0]","[50918.41319735921, 49533.23595630043, 29384.459570889518, 54244.29402371965, 52285.729789195684, 49645.637108513794, 53786.52216121963]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
55508.465888795174,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1982.4452103141134, 2055.869106992414, 2134.9409957228913, 2134.9409957228913, 2220.338635551807, 2220.338635551807, 2312.8527453664656]","[1, 0, 0, 0, 0, 1, 0]","[50918.41319735921, 51485.69474459691, 29384.459570889518, 54244.29402371965, 52285.729789195684, 49645.637108513794, 53786.52216121963]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
56609.45866156571,"('M3', 'M4')","[False, False, False, False, False, False, False]","[2021.766380770204, 2096.646617095026, 2096.646617095026, 2177.286871598681, 2264.3783464626285, 2264.3783464626285, 2358.7274442319044]","[1, 1, 0, 0, 0, 1, 1]","[50918.41319735921, 51485.69474459691, 30487.067084742095, 54244.29402371965, 52285.729789195684, 49645.637108513794, 53786.52216121963]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
56709.45866156571,"('M4', 'M5')","[False, False, False, False, False, False, False]","[2025.3378093416325, 2100.35032079873, 2100.35032079873, 2100.35032079873, 2268.3783464626285, 2268.3783464626285, 2362.8941108985714]","[1, 1, 0, 0, 0, 1, 1]","[50918.41319735921, 51485.69474459691, 30487.067084742095, 56336.95629404019, 52285.729789195684, 49645.637108513794, 53786.52216121963]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
56910.39252539349,"('M5', 'M6')","[False, False, False, False, False, False, False]","[2032.5140187640532, 2107.792315755314, 2107.792315755314, 2107.792315755314, 2188.8612509766726, 2276.4157010157396, 2371.2663552247286]","[1, 1, 0, 0, 0, 1, 1]","[50918.41319735921, 51485.69474459691, 30487.067084742095, 56336.95629404019, 54288.67623041647, 49645.637108513794, 53786.52216121963]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
57010.39252539349,"('M6', 'M7')","[False, False, False, False, False, False, False]","[2036.0854473354816, 2111.496019459018, 2111.496019459018, 2111.496019459018, 2192.7074048228264, 2192.7074048228264, 2375.433021891395]","[1, 1, 0, 0, 0, 1, 1]","[50918.41319735921, 51485.69474459691, 30487.067084742095, 56336.95629404019, 54288.67623041647, 51688.60237032901, 53786.52216121963]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (1, 0)]"
60094.801938832614,"('M6', 'M7')","[False, False, False, False, False, False, True]","[2146.242926386879, 2225.733405141949, 2225.733405141949, 2225.733405141949, 2311.3385361089468, 2311.3385361089468, 2503.950080784692]","[1, 1, 0, 0, 0, 1, 1]","[50918.41319735921, 51485.69474459691, 30487.067084742095, 56336.95629404019, 54288.67623041647, 51688.60237032901, 53786.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (1, 0)]"
60194.801938832614,"('InputStock', 'M1')","[False, False, False, False, False, False, True]","[2149.814354958308, 2229.4371088456523, 2229.4371088456523, 2229.4371088456523, 2315.1846899551006, 2315.1846899551006, 2407.7920775533044]","[1, 1, 0, 0, 0, 1, 1]","[50918.41319735921, 51485.69474459691, 30487.067084742095, 56336.95629404019, 54288.67623041647, 51688.60237032901, 53786.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
60294.801938832614,"('InputStock', 'M1')","[False, False, False, False, False, False, True]","[2079.1311013390555, 2233.1408125493563, 2233.1408125493563, 2233.1408125493563, 2319.0308438012544, 2319.0308438012544, 2411.7920775533044]","[1, 1, 0, 0, 0, 1, 1]","[55934.48730970687, 51485.69474459691, 30487.067084742095, 56336.95629404019, 54288.67623041647, 51688.60237032901, 53786.52216121963]","[(0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
60394.801938832614,"('M1', 'M2')","[False, False, False, False, False, False, True]","[2082.5793772011248, 2236.8445162530597, 2236.8445162530597, 2236.8445162530597, 2322.876997647408, 2322.876997647408, 2415.7920775533044]","[1, 1, 0, 0, 0, 1, 1]","[55934.48730970687, 51485.69474459691, 30487.067084742095, 56336.95629404019, 54288.67623041647, 51688.60237032901, 53786.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
60645.560388902246,"('M2', 'M3')","[False, False, False, False, False, False, True]","[2091.226220306974, 2165.912871032223, 2246.1318662556387, 2246.1318662556387, 2332.521553419317, 2332.521553419317, 2425.8224155560897]","[1, 1, 0, 0, 0, 1, 1]","[55934.48730970687, 52250.32767915537, 30487.067084742095, 56336.95629404019, 54288.67623041647, 51688.60237032901, 53786.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
61746.301835518796,"('M3', 'M4')","[False, False, False, False, False, False, True]","[2129.1828219144413, 2205.2250655542425, 2205.2250655542425, 2286.9000679821775, 2374.857762904569, 2374.857762904569, 2469.852073420752]","[1, 1, 0, 0, 0, 1, 1]","[55934.48730970687, 52250.32767915537, 34623.16881207863, 56336.95629404019, 54288.67623041647, 51688.60237032901, 53786.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
61857.38101828791,"('M4', 'M5')","[False, False, False, False, False, False, True]","[2133.013138561652, 2209.192179224568, 2209.192179224568, 2209.192179224568, 2379.1300391649197, 2379.1300391649197, 2474.2952407315165]","[1, 1, 0, 0, 0, 1, 1]","[55934.48730970687, 52250.32767915537, 34623.16881207863, 61463.00164790781, 54288.67623041647, 51688.60237032901, 53786.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
62058.46296378698,"('M5', 'M6')","[False, False, False, False, False, False, True]","[2139.9469987512753, 2216.3736772781062, 2216.3736772781062, 2216.3736772781062, 2298.4615912513696, 2386.863960145653, 2482.3385185514794]","[1, 1, 0, 0, 0, 1, 1]","[55934.48730970687, 52250.32767915537, 34623.16881207863, 61463.00164790781, 59335.664723310896, 51688.60237032901, 53786.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
62219.22885848496,"('M6', 'M7')","[False, False, False, False, False, False, True]","[2145.4906502925846, 2222.115316374463, 2222.115316374463, 2222.115316374463, 2304.4158836475913, 2304.4158836475913, 2488.7691543393985]","[1, 1, 0, 0, 0, 1, 1]","[55934.48730970687, 52250.32767915537, 34623.16881207863, 61463.00164790781, 59335.664723310896, 56775.98482286798, 53786.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (1, 1)]"
62319.22885848496,"('M7', 'OutputStock')","[False, False, False, False, False, False, True]","[2148.938926154654, 2225.6867449458914, 2225.6867449458914, 2225.6867449458914, 2308.1195873512947, 2308.1195873512947, 2396.8934176340367]","[1, 1, 0, 0, 0, 1, 1]","[55934.48730970687, 52250.32767915537, 34623.16881207863, 61463.00164790781, 59335.664723310896, 56775.98482286798, 55809.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
62419.22885848496,"('InputStock', 'M1')","[False, False, False, False, False, False, True]","[2152.3872020167228, 2229.25817351732, 2229.25817351732, 2229.25817351732, 2311.8232910549987, 2311.8232910549987, 2400.7395714801905]","[1, 1, 0, 0, 0, 1, 1]","[55934.48730970687, 52250.32767915537, 34623.16881207863, 61463.00164790781, 59335.664723310896, 56775.98482286798, 55809.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
62540.42234984636,"('M1', 'M2')","[False, False, False, False, False, False, True]","[2084.6807449948788, 2233.586512494513, 2233.586512494513, 2233.586512494513, 2316.3119388831988, 2316.3119388831988, 2405.4008596094754]","[1, 1, 0, 0, 0, 1, 1]","[58138.215556098105, 52250.32767915537, 34623.16881207863, 61463.00164790781, 59335.664723310896, 56775.98482286798, 55809.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
62791.236914319066,"('M2', 'M3')","[False, False, False, False, False, False, True]","[2093.041230477302, 2165.2150660110024, 2242.544175511395, 2242.544175511395, 2325.6013671970027, 2325.6013671970027, 2415.047573627656]","[1, 1, 0, 0, 0, 1, 1]","[58138.215556098105, 54245.18964009949, 34623.16881207863, 61463.00164790781, 59335.664723310896, 56775.98482286798, 55809.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
63892.05733767239,"('M3', 'M4')","[False, False, False, False, False, False, True]","[2129.7352445890797, 2203.1743909542206, 2203.1743909542206, 2281.8591906311567, 2366.372493987866, 2366.372493987866, 2457.3868206797074]","[1, 1, 0, 0, 0, 1, 1]","[58138.215556098105, 54245.18964009949, 35768.1038908789, 61463.00164790781, 59335.664723310896, 56775.98482286798, 55809.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
63992.05733767239,"('InputStock', 'M1')","[False, False, False, False, False, False, True]","[2133.068577922413, 2206.6226668162894, 2206.6226668162894, 2285.4306192025856, 2370.07619769157, 2370.07619769157, 2461.232974525861]","[1, 1, 0, 0, 0, 1, 1]","[58138.215556098105, 54245.18964009949, 35768.1038908789, 61463.00164790781, 59335.664723310896, 56775.98482286798, 55809.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
64113.01695223842,"('M1', 'M2')","[False, False, False, False, False, False, True]","[2068.161837168981, 2210.793688008221, 2210.793688008221, 2289.7506054370865, 2374.5561834162377, 2374.5561834162377, 2465.8852673937854]","[1, 1, 0, 0, 0, 1, 1]","[59689.850543924134, 54245.18964009949, 35768.1038908789, 61463.00164790781, 59335.664723310896, 56775.98482286798, 55809.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
64363.750600041625,"('M2', 'M3')","[False, False, False, False, False, False, True]","[2076.2500193561814, 2145.458353334721, 2219.4396758635044, 2298.7053785729154, 2383.8426148163567, 2383.8426148163567, 2475.52886923237]","[1, 1, 0, 0, 0, 1, 1]","[59689.850543924134, 55666.96967801883, 35768.1038908789, 61463.00164790781, 59335.664723310896, 56775.98482286798, 55809.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
64463.750600041625,"('M7', 'OutputStock')","[False, False, True, False, False, False, False]","[2079.4758258077945, 2148.7916866680544, 2222.887951725573, 2302.276807144344, 2387.54631852006, 2387.54631852006, 2387.54631852006]","[1, 1, 0, 0, 0, 1, 1]","[59689.850543924134, 55666.96967801883, 35768.1038908789, 61463.00164790781, 59335.664723310896, 56775.98482286798, 57903.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
64563.750600041625,"('InputStock', 'M1')","[False, False, True, False, False, False, False]","[2082.7016322594072, 2152.1250200013874, 2226.336227587642, 2305.8482357157723, 2391.250022223764, 2391.250022223764, 2391.250022223764]","[1, 1, 0, 0, 0, 1, 1]","[59689.850543924134, 55666.96967801883, 35768.1038908789, 61463.00164790781, 59335.664723310896, 56775.98482286798, 57903.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
64684.80495762219,"('M1', 'M2')","[False, False, True, False, False, False, False]","[2021.4001549256934, 2156.160165254073, 2230.5105157800754, 2310.171605629364, 2395.73351694897, 2395.73351694897, 2395.73351694897]","[1, 1, 0, 0, 0, 1, 1]","[60240.58419172734, 55666.96967801883, 35768.1038908789, 61463.00164790781, 59335.664723310896, 56775.98482286798, 57903.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
64935.64662441355,"('M2', 'M3')","[False, False, True, False, False, False, False]","[2029.2389570129235, 2094.698278206889, 2239.1602284280534, 2319.1302365861984, 2405.0239490523536, 2405.0239490523536, 2405.0239490523536]","[1, 1, 0, 0, 0, 1, 1]","[60240.58419172734, 56088.024035599396, 35768.1038908789, 61463.00164790781, 59335.664723310896, 56775.98482286798, 57903.52216121963]","[(0, 0), (0, 0), (1, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
65464.52047187305,"('M3', 'M4')","[False, False, True, False, False, False, False]","[2045.766264746033, 2111.758724899131, 2182.1506823957684, 2338.0185882811807, 2424.6118693286317, 2424.6118693286317, 2424.6118693286317]","[1, 1, 0, 0, 0, 1, 1]","[60240.58419172734, 56088.024035599396, 36339.797153248124, 61463.00164790781, 59335.664723310896, 56775.98482286798, 57903.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
65575.36677376728,"('M4', 'M5')","[False, False, True, False, False, False, False]","[2049.2302116802275, 2115.334412057009, 2185.845559125576, 2261.2195439230095, 2428.7172879173067, 2428.7172879173067, 2428.7172879173067]","[1, 1, 0, 0, 0, 1, 1]","[60240.58419172734, 56088.024035599396, 36339.797153248124, 65170.14110149295, 59335.664723310896, 56775.98482286798, 57903.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
65776.28979380368,"('M5', 'M6')","[False, False, True, False, False, False, False]","[2055.509056056365, 2121.8157998001184, 2192.542993126789, 2268.147923924265, 2349.15320692156, 2436.158881251988, 2436.158881251988]","[1, 1, 0, 0, 0, 1, 1]","[60240.58419172734, 56088.024035599396, 36339.797153248124, 65170.14110149295, 62952.568533291196, 56775.98482286798, 57903.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
65937.06611289822,"('M6', 'M7')","[False, False, True, False, False, False, False]","[2060.5333160280693, 2127.002132674136, 2197.902203763274, 2273.691934927525, 2354.8952183177935, 2354.8952183177935, 2442.113559736971]","[1, 1, 0, 0, 0, 1, 1]","[60240.58419172734, 56088.024035599396, 36339.797153248124, 65170.14110149295, 62952.568533291196, 60433.045758186694, 57903.52216121963]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
66037.06611289822,"('M7', 'OutputStock')","[False, False, True, False, False, False, False]","[2063.6583160280693, 2130.227939125749, 2201.2355370966075, 2277.1402107895938, 2358.466646889222, 2358.466646889222, 2358.466646889222]","[1, 1, 0, 0, 0, 1, 1]","[60240.58419172734, 56088.024035599396, 36339.797153248124, 65170.14110149295, 62952.568533291196, 60433.045758186694, 59476.08780463836]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
66137.06611289822,"('InputStock', 'M1')","[False, False, True, False, False, False, False]","[2066.7833160280693, 2133.453745577362, 2204.5688704299405, 2280.5884866516626, 2362.038075460651, 2362.038075460651, 2362.038075460651]","[1, 1, 0, 0, 0, 1, 1]","[60240.58419172734, 56088.024035599396, 36339.797153248124, 65170.14110149295, 62952.568533291196, 60433.045758186694, 59476.08780463836]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
66257.97358798627,"('M1', 'M2')","[False, False, True, False, False, False, False]","[2007.8173814541294, 2137.3539867092345, 2208.5991195995425, 2284.757709930561, 2366.3561995709383, 2366.3561995709383, 2366.3561995709383]","[1, 1, 0, 0, 0, 1, 1]","[61792.845347003364, 56088.024035599396, 36339.797153248124, 65170.14110149295, 62952.568533291196, 60433.045758186694, 59476.08780463836]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
66508.8693497121,"('M2', 'M3')","[False, False, False, False, False, False, False]","[2015.420283324609, 2078.402167178503, 2145.44739837781, 2293.4092879211066, 2375.316762489718, 2375.316762489718, 2375.316762489718]","[1, 1, 0, 0, 0, 1, 1]","[61792.845347003364, 57510.350999172115, 36339.797153248124, 65170.14110149295, 62952.568533291196, 60433.045758186694, 59476.08780463836]","[(0, 0), (0, 0), (0, 1), (0, 0), (0, 0), (0, 0), (0, 1)]"
66608.8693497121,"('M3', 'M4')","[False, False, True, False, False, False, False]","[2018.450586354912, 2081.527167178503, 2148.6732048294225, 2296.857563783176, 2378.8881910611462, 2378.8881910611462, 2378.8881910611462]","[1, 1, 0, 0, 0, 1, 1]","[61792.845347003364, 57510.350999172115, 36339.797153248124, 65170.14110149295, 62952.568533291196, 60433.045758186694, 59476.08780463836]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
66719.86139182404,"('M4', 'M5')","[False, False, True, False, False, False, False]","[2021.8139815704255, 2084.9956684945014, 2152.2535932846467, 2223.995379727468, 2382.8521925651444, 2382.8521925651444, 2382.8521925651444]","[1, 1, 0, 0, 0, 1, 1]","[61792.845347003364, 57510.350999172115, 36339.797153248124, 66303.64367743775, 62952.568533291196, 60433.045758186694, 59476.08780463836]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
66920.74284145488,"('M5', 'M6')","[False, False, True, False, False, False, False]","[2027.9012982259053, 2091.273213795465, 2158.7336400469317, 2230.6914280484957, 2307.6118221191336, 2390.02653005196, 2390.02653005196]","[1, 1, 0, 0, 0, 1, 1]","[61792.845347003364, 57510.350999172115, 36339.797153248124, 66303.64367743775, 63996.140131311564, 60433.045758186694, 59476.08780463836]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
67081.56782691879,"('M6', 'M7')","[False, False, True, False, False, False, False]","[2032.7747826339028, 2096.2989945912122, 2163.921542803832, 2236.052260897293, 2313.1575112730616, 2313.1575112730616, 2395.770279532814]","[1, 1, 0, 0, 0, 1, 1]","[61792.845347003364, 57510.350999172115, 36339.797153248124, 66303.64367743775, 63996.140131311564, 61516.722486743354, 59476.08780463836]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
67181.56782691879,"('M7', 'OutputStock')","[False, False, True, False, False, False, False]","[2035.8050856642058, 2099.4239945912122, 2167.147349255445, 2239.3855942306263, 2316.605787135131, 2316.605787135131, 2316.605787135131]","[1, 1, 0, 0, 0, 1, 1]","[61792.845347003364, 57510.350999172115, 36339.797153248124, 66303.64367743775, 63996.140131311564, 61516.722486743354, 60569.935344933954]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
67281.56782691879,"('InputStock', 'M1')","[False, False, True, False, False, False, False]","[2038.8353886945088, 2102.5489945912122, 2170.373155707058, 2242.71892756396, 2320.0540629971997, 2320.0540629971997, 2320.0540629971997]","[1, 1, 0, 0, 0, 1, 1]","[61792.845347003364, 57510.350999172115, 36339.797153248124, 66303.64367743775, 63996.140131311564, 61516.722486743354, 60569.935344933954]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
67402.23044654728,"('M1', 'M2')","[False, False, True, False, False, False, False]","[1982.4185425455084, 2106.3197014546026, 2174.265498275719, 2246.7410148849094, 2324.214842984389, 2324.214842984389, 2324.214842984389]","[1, 1, 0, 0, 0, 1, 1]","[62916.439585935885, 57510.350999172115, 36339.797153248124, 66303.64367743775, 63996.140131311564, 61516.722486743354, 60569.935344933954]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
67653.09886002798,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1989.7970252949406, 2050.093904849333, 2114.1593393758744, 2255.103295334266, 2332.8654779319995, 2332.8654779319995, 2332.8654779319995]","[1, 1, 0, 0, 0, 1, 1]","[62916.439585935885, 58503.7120960073, 36483.4279277292, 66303.64367743775, 63996.140131311564, 61516.722486743354, 60569.935344933954]","[(0, 0), (0, 0), (0, 1), (0, 0), (0, 0), (0, 0), (0, 1)]"
67753.09886002798,"('M3', 'M4')","[False, False, True, False, False, False, False]","[1992.7382017655289, 2053.124207879636, 2117.2843393758744, 2258.4366286675995, 2336.3137537940684, 2336.3137537940684, 2336.3137537940684]","[1, 1, 0, 0, 0, 1, 1]","[62916.439585935885, 58503.7120960073, 36483.4279277292, 66303.64367743775, 63996.140131311564, 61516.722486743354, 60569.935344933954]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
67863.82330034701,"('M4', 'M5')","[False, False, True, False, False, False, False]","[1995.9948029513826, 2056.4794939499093, 2120.744478135844, 2189.1555903337744, 2340.1318379430004, 2340.1318379430004, 2340.1318379430004]","[1, 1, 0, 0, 0, 1, 1]","[62916.439585935885, 58503.7120960073, 36483.4279277292, 67436.88114564169, 63996.140131311564, 61516.722486743354, 60569.935344933954]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
68064.7035707474,"('M5', 'M6')","[False, False, True, False, False, False, False]","[2001.903046198453, 2062.5667748711335, 2127.021986585856, 2195.6355990563675, 2268.8234523582464, 2347.058743818876, 2347.058743818876]","[1, 1, 0, 0, 0, 1, 1]","[62916.439585935885, 58503.7120960073, 36483.4279277292, 67436.88114564169, 65039.220590203695, 61516.722486743354, 60569.935344933954]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
68225.22340370636,"('M6', 'M7')","[False, False, True, False, False, False, False]","[2006.6242177560694, 2067.431012233526, 2132.038231365824, 2200.8136581840763, 2274.174113456879, 2274.174113456879, 2352.593910472633]","[1, 1, 0, 0, 0, 1, 1]","[62916.439585935885, 58503.7120960073, 36483.4279277292, 67436.88114564169, 65039.220590203695, 62599.85823057196, 60569.935344933954]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
68325.22340370636,"('M7', 'OutputStock')","[False, False, True, False, False, False, False]","[2009.5653942266576, 2070.461315263829, 2135.163231365824, 2204.039464635689, 2277.507446790212, 2277.507446790212, 2277.507446790212]","[1, 1, 0, 0, 0, 1, 1]","[62916.439585935885, 58503.7120960073, 36483.4279277292, 67436.88114564169, 65039.220590203695, 62599.85823057196, 61662.64175794007]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
68425.22340370636,"('InputStock', 'M1')","[False, False, True, False, False, False, False]","[2012.506570697246, 2073.491618294132, 2138.288231365824, 2207.265271087302, 2280.8407801235453, 2280.8407801235453, 2280.8407801235453]","[1, 1, 0, 0, 0, 1, 1]","[62916.439585935885, 58503.7120960073, 36483.4279277292, 67436.88114564169, 65039.220590203695, 62599.85823057196, 61662.64175794007]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
