Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
142,"[2585.684262619362, 3255.4644500178847, 24718.640893617736, 2910.9896765780036, 5372.094212114477, 2892.1908553863423, 5349.796507475658, 4254.5806671514665]","[2301695.3501622532, 2172574.896850258, 2421198.005085286, 772091.9151577352, 2287177.6370307165, 2323290.8659972656, 2229953.6285580946, 2209706.4254198344]","[12, 14, 11, 23, 18, 9, 21, 15]","[1129.4117647058824, 1305.793450881612, 9635.687732342007, 1215.1898734177216, 1279.3682132280355, 1305.1359516616315, 1335.3941267387945, 1382.4]",1836.0,1411.764705882353
143,"[4242.173695143702, 4545.603197284507, 42807.21736699476, 1117.8486055602389, 5232.9867076406545, 2985.5119363791255, 4934.2399783678175, 4017.7541229747176]","[2292021.795826018, 2165868.172065242, 2259292.6908775475, 769418.0301129795, 2295343.1428181715, 2335469.8550004894, 2293186.4873255678, 2295307.5998984575]","[14, 12, 20, 15, 16, 9, 15, 11]","[1110.5398457583547, 1280.0, 9564.575645756458, 1193.3701657458564, 1254.5982575024202, 1283.1683168316831, 1318.413021363174, 1354.2319749216301]",1889.0,1372.1545791424035
144,"[3863.0886814642395, 2200.3676109378425, 25200.890520310073, 852.2824794126673, 4056.421395088613, 4163.43381741832, 4737.496948224376, 3848.806088669128]","[1655819.5164897714, 1642282.0159044594, 1730248.851024838, 569911.5500107028, 1691938.034351479, 1673714.8014906829, 1667505.5728420168, 1608445.54620406]","[18, 10, 16, 12, 20, 15, 19, 15]","[1513.1348511383537, 1753.721244925575, 13430.051813471502, 1649.9045194143857, 1736.1018084393838, 1770.4918032786886, 1805.0139275766016, 1848.7874465049929]",1379.0,1879.62291515591
145,"[3877.5128217733577, 3567.043547334415, 36775.457420004714, 2747.8938727957584, 5345.733641298334, 6055.340210512703, 3328.74646221154, 4633.638026407935]","[2284882.9070237526, 2214818.456358608, 2338118.3953418885, 733605.7560655102, 2280341.2188093835, 2271073.064139811, 2340706.4288129243, 2239052.527080068]","[13, 11, 14, 15, 14, 17, 10, 13]","[1105.8020477815699, 1262.5426205552849, 10204.72440944882, 1184.6435100548447, 1247.9537794896485, 1276.847290640394, 1299.899699097292, 1331.9630010277492]",1912.0,1355.6485355648535
146,"[5324.927712669455, 3734.5028040928046, 28200.884773709404, 2112.1354976431767, 6176.339434435202, 4951.820787428986, 5712.508510436621, 5420.582511090828]","[2275341.9729920547, 2141796.115905655, 2361943.839028264, 780474.294205833, 2288340.3781269155, 2298552.418442823, 2294812.534066118, 2237011.2712367265]","[16, 10, 13, 13, 16, 13, 13, 14]","[1113.8805328749463, 1288.2703777335985, 9494.505494505494, 1200.0, 1265.0073206442166, 1292.7680798004988, 1320.4279164544066, 1352.8183716075157]",1890.0,1371.4285714285713
147,"[1339.8658211398156, 2703.2012863131235, 23889.650972184285, 1217.07920491618, 3965.4215161113134, 3762.3995815695525, 4356.591304720667, 6303.970089307114]","[2300599.1173498463, 2244474.2603417784, 2438525.4360592724, 766441.7018644481, 2264710.6486379765, 2283536.5288357767, 2280281.152256703, 2136844.0083416277]","[6, 10, 9, 12, 14, 14, 15, 19]","[1111.492281303602, 1269.9657030867222, 10085.603112840467, 1186.2700228832953, 1250.3617945007236, 1278.1065088757396, 1303.8229376257545, 1342.3096841015017]",1893.0,1369.255150554675
148,"[4719.446640946107, 5562.786920605761, 56128.01215243069, 1234.4044637045192, 6230.138539633583, 6207.912305317451, 5425.306384726275, 3240.5159348059133]","[2234796.711911405, 2092256.8940556722, 2297659.693863366, 834764.123871837, 2289980.0562041793, 2264667.1031001825, 2309011.83486323, 2240625.4355043075]","[17, 18, 21, 12, 20, 17, 19, 12]","[1104.8593350383633, 1292.123629112662, 8968.858131487888, 1197.7818853974122, 1263.7737688932227, 1299.899699097292, 1336.0824742268042, 1372.1545791424035]",1859.0,1394.298009682625
149,"[3776.3285116743114, 3167.5847663547574, 41085.143321673255, 951.7027880476933, 5989.462015645441, 4823.546564963441, 4963.272014024881, 3925.9560129674496]","[2299725.5051628053, 2186018.774542324, 2318083.472698692, 796662.6094377162, 2273705.968773822, 2313577.8655375987, 2321211.0508211344, 2279490.2634361587]","[12, 11, 17, 11, 16, 14, 15, 11]","[1100.6369426751592, 1270.5882352941176, 9494.505494505494, 1186.2700228832953, 1252.7791203479942, 1285.0768468021815, 1313.7354282818044, 1346.4935064935064]",1896.0,1367.0886075949368
150,"[4938.715861687817, 2494.7742940147714, 45683.33211569343, 1619.580932662589, 4165.540161074983, 5491.149475125366, 3883.9076616734337, 6018.440538603766]","[2280255.4325452847, 2222314.9967377638, 2272038.835653539, 789867.3633654278, 2325257.090584233, 2282262.836847996, 2312473.7860892653, 2207076.237727243]","[17, 9, 18, 17, 11, 15, 10, 18]","[1127.9373368146214, 1301.2048192771085, 9744.36090225564, 1214.6204311152765, 1279.3682132280355, 1304.4791142425768, 1334.7064881565398, 1372.8813559322034]",1860.0,1393.5483870967741
151,"[5333.081890990562, 4016.5753158443435, 34636.48986372394, 643.815773427395, 6195.67732473406, 4436.969247220563, 4383.025680412261, 4514.805216438601]","[2235110.9194049938, 2126214.847379168, 2337031.420975417, 779568.5532630812, 2272693.8651814708, 2318030.271380617, 2295191.2184515535, 2267206.5995418667]","[16, 16, 13, 12, 17, 13, 14, 13]","[1116.760017233951, 1290.8366533864541, 9671.641791044776, 1203.342618384401, 1264.3902439024391, 1288.2703777335985, 1315.736040609137, 1354.9398849973863]",1880.0,1378.723404255319
152,"[6029.29699448248, 4155.532265394299, 46513.86201886095, 2677.6972005678886, 6015.679306116844, 5307.853963208425, 4929.064902790805, 2171.987309295781]","[2274057.018205967, 2173785.3452219726, 2321918.1557520125, 717914.855041641, 2289721.7313356386, 2284904.462674475, 2256656.2173923124, 2293750.337754367]","[18, 10, 19, 16, 18, 14, 12, 7]","[1121.5923842492427, 1286.3523573200991, 10125.0, 1205.5813953488373, 1270.5882352941176, 1299.899699097292, 1328.5494618144542, 1357.068062827225]",1887.0,1373.6089030206676
153,"[1741.2810311937046, 1271.7073631377275, 8540.180068294672, 896.3050057028586, 1862.580672076122, 1874.645411773123, 2012.1504205107299, 1617.5610555999938]","[816089.9401792058, 772650.9402421612, 810180.8816099619, 271387.3152246394, 824532.2636639593, 827807.5006518206, 820291.1133432427, 809244.1923377378]","[18, 11, 20, 12, 15, 13, 15, 13]","[3074.733096085409, 3526.530612244898, 27000.0, 3281.012658227848, 3446.808510638298, 3526.530612244898, 3630.252100840336, 3740.2597402597403]",684.0,3789.4736842105262
154,"[6083.757080781482, 5010.721570143374, 41900.32885038894, 1422.8929315393507, 7015.066740636528, 5991.666598291304, 3381.178159571005, 5277.280390618048]","[2259452.271095088, 2122225.994269224, 2308919.095502342, 782280.8779869375, 2303838.056095179, 2305636.3817597227, 2315937.158972787, 2237982.392250128]","[19, 12, 16, 19, 19, 16, 11, 15]","[1121.107266435986, 1299.248120300752, 9529.411764705883, 1212.9153018249883, 1278.1065088757396, 1300.551931761164, 1330.5954825462013, 1375.7961783439491]",1849.0,1401.8388318009736
155,"[2425.5316313644817, 7200.53204424998, 31551.880402765775, 1097.3195888872697, 4696.3351972608025, 6401.555857901737, 5780.425362868406, 5059.721597575838]","[2310237.969688972, 2092153.912083955, 2397838.247873493, 832711.2175666372, 2279237.418577387, 2261623.807018518, 2283700.7698369585, 2155257.813760926]","[9, 19, 13, 16, 16, 18, 16, 16]","[1096.9107067287346, 1284.440039643211, 8846.416382252559, 1191.1764705882354, 1256.4226854095978, 1285.0768468021815, 1314.4016227180527, 1354.2319749216301]",1882.0,1377.258235919235
156,"[2180.9696578992566, 4733.710617797234, 30256.917324681195, 1160.102836409988, 4168.745780970981, 3545.2980965449856, 5037.01294380686, 5265.453763178957]","[2327914.53797352, 2090446.6920869132, 2388201.604193998, 749285.669702263, 2321384.9108452112, 2320525.11551199, 2305358.194336158, 2198779.6640903624]","[6, 16, 14, 19, 14, 11, 14, 17]","[1107.2191371208885, 1281.2654473554128, 9459.85401459854, 1193.9198526024873, 1256.4226854095978, 1283.1683168316831, 1310.4145601617795, 1348.595213319459]",1887.0,1373.6089030206676
157,"[3730.5413173513602, 4302.838352232706, 39256.0432336135, 2659.288969167204, 5417.252458296393, 4018.260884657197, 4497.477944823906, 5256.41760011582]","[2305960.585081765, 2122009.415546828, 2393444.6071125246, 779942.8148965025, 2295509.1814166633, 2310873.3744268403, 2306388.3172652773, 2237346.1569306734]","[11, 13, 17, 16, 16, 16, 13, 15]","[1104.8593350383633, 1276.847290640394, 9671.641791044776, 1196.1236732810337, 1263.157894736842, 1290.8366533864541, 1316.4042661249366, 1353.5248041775458]",1882.0,1377.258235919235
158,"[4241.001509217084, 5517.452163503737, 35868.30958519094, 2150.289809707436, 3849.601610711649, 5163.501542980046, 5159.535807390557, 6892.375514003369]","[2276236.390892886, 2100231.797567411, 2393865.1768586906, 758374.0629427403, 2307940.5861265776, 2268120.236479704, 2269248.093173344, 2206768.3564922395]","[15, 13, 13, 15, 15, 15, 16, 18]","[1104.388581167448, 1266.2432828529556, 9931.034482758621, 1187.3568483737974, 1253.3849129593812, 1285.7142857142858, 1317.7427554651754, 1359.2029365495544]",1870.0,1386.096256684492
159,"[3240.328491899605, 7621.3106502186665, 51202.525644543304, 2244.2044441779376, 5791.281323351646, 2256.751609294376, 4735.533434418982, 5465.792189097677]","[2306560.3098004847, 1997583.0988805844, 2364795.413365484, 778589.2228690007, 2280148.029864523, 2294131.5407206346, 2287754.397072311, 2254555.4427188276]","[11, 22, 17, 20, 19, 9, 13, 12]","[1106.746370623399, 1286.9910625620655, 9290.322580645161, 1200.5558128763316, 1261.9279454722493, 1288.2703777335985, 1318.413021363174, 1354.2319749216301]",1885.0,1375.0663129973475
160,"[6943.653786150256, 3628.1402416172846, 50115.70137920832, 1222.1193665274513, 5944.030771661692, 3142.744797048144, 9181.697521226397, 4629.020604083492]","[2235034.6374726854, 2241954.5894320896, 2319657.731072944, 794642.5611964726, 2258441.5703635896, 2327054.9827846703, 2243891.5986225675, 2279105.5613741693]","[23, 9, 19, 12, 17, 10, 23, 14]","[1111.969111969112, 1292.123629112662, 9323.741007194245, 1204.4609665427508, 1270.5882352941176, 1298.5971943887776, 1331.2788906009246, 1372.8813559322034]",1858.0,1395.0484391819161
161,"[4265.7984921879415, 3540.754562996896, 31172.77125926319, 1490.1856580954116, 5112.489589938645, 6126.032827029425, 6012.3424740556875, 6473.053140231673]","[2269757.0941885062, 2134391.163201744, 2400033.2422558973, 779321.7635672623, 2310803.073067669, 2301992.28842023, 2305089.140405778, 2135916.292619405]","[14, 11, 12, 20, 14, 14, 16, 22]","[1118.2053494391716, 1292.123629112662, 9494.505494505494, 1200.5558128763316, 1267.4816625916872, 1301.2048192771085, 1334.7064881565398, 1376.5268189060012]",1848.0,1402.5974025974026
162,"[3332.3565655006523, 7510.256301656272, 19212.10579861148, 1477.5714067593078, 3955.7534594015174, 3093.7734369574164, 4690.574837153003, 4711.589057280462]","[2298407.3505528998, 2043720.9427309488, 2405801.508171044, 790017.6430025855, 2293533.29171703, 2333992.6996665625, 2297690.001635935, 2214839.431938835]","[13, 24, 10, 10, 12, 11, 16, 15]","[1094.5945945945946, 1275.5905511811025, 8846.416382252559, 1180.8656036446469, 1244.359097455593, 1273.7100737100736, 1305.1359516616315, 1343.0051813471503]",1899.0,1364.9289099526065
163,"[3627.746783566579, 2157.816234465589, 27551.901657625072, 898.647819624971, 5109.441769079728, 6300.490414373683, 4623.619663734316, 3691.3913558959994]","[2288070.1023952486, 2202057.386743904, 2435698.249909949, 823506.842235959, 2304625.0742995194, 2266451.9218850695, 2290504.8836585754, 2283095.7957165265]","[12, 12, 12, 17, 14, 19, 17, 12]","[1112.4463519313306, 1286.3523573200991, 9494.505494505494, 1197.2286374133948, 1263.157894736842, 1297.9469203805709, 1336.0824742268042, 1376.5268189060012]",1855.0,1397.3045822102426
164,"[6066.164115597439, 4023.721808310987, 27294.509086598548, 1837.720681290525, 3293.1603545123244, 4252.170196106559, 5645.294428279209, 5604.323910827107]","[2241800.290365125, 2171795.373307434, 2346705.990787504, 763511.7176469418, 2323063.6056335256, 2306879.619521412, 2311931.5264547262, 2149021.241117249]","[21, 12, 12, 10, 14, 12, 15, 17]","[1110.0642398286939, 1276.847290640394, 9744.36090225564, 1191.7241379310344, 1252.7791203479942, 1280.6324110671937, 1317.7427554651754, 1364.9289099526065]",1861.0,1392.7995701235895
165,"[4659.763922730839, 5274.701784674367, 42192.229280392516, 4153.023662015838, 4039.01710249348, 4748.205551887751, 4229.335107247511, 7852.274795791712]","[2286285.5586350197, 2114740.9404022256, 2275811.9504179074, 734974.3770564757, 2316502.631570082, 2278833.0950197056, 2288471.651779535, 2131297.4035525084]","[16, 14, 22, 23, 11, 17, 14, 21]","[1113.4020618556701, 1292.7680798004988, 9494.505494505494, 1205.5813953488373, 1266.8621700879764, 1294.0589116325511, 1325.153374233129, 1364.2105263157894]",1867.0,1388.3235136582753
166,"[5084.76514401797, 3527.6154479402776, 59841.321202227104, 792.9134747281743, 4693.9289235409915, 5868.806103143662, 1883.696643298724, 6979.829157173327]","[2239324.5625922824, 2136355.357125202, 2329315.4075036566, 785072.218223601, 2283765.9169689263, 2252201.2032954977, 2366796.6053690137, 2157248.287364235]","[21, 11, 21, 10, 13, 17, 6, 17]","[1114.8387096774193, 1286.3523573200991, 9564.575645756458, 1196.6759002770084, 1261.3138686131388, 1288.2703777335985, 1314.4016227180527, 1348.595213319459]",1891.0,1370.7033315705976
167,"[3646.542403639635, 4273.385217107558, 41575.4556302536, 2361.1959094636263, 3034.9284951860254, 6502.933828798975, 7421.646239244446, 4306.252514625124]","[2286121.338592503, 2162300.2238235646, 2373978.4418495013, 784168.9098591071, 2235200.9565887707, 2257711.800050203, 2259056.499319595, 2243083.23561016]","[15, 14, 15, 14, 14, 18, 19, 20]","[1102.5095703955762, 1277.4765894529326, 9425.454545454546, 1193.9198526024873, 1261.3138686131388, 1291.4798206278026, 1320.4279164544066, 1350.7034914017718]",1900.0,1364.2105263157894
168,"[2915.0987827273175, 3157.826763392596, 48250.35135131263, 1427.646340597151, 5888.086369106954, 4047.8431615527006, 3480.7124815906177, 5798.365594173218]","[2310133.2809930486, 2199533.4661113257, 2353431.8692877945, 729054.4772858658, 2305391.9822670333, 2308174.6086467714, 2341382.422167184, 2194812.0911273793]","[11, 11, 16, 15, 17, 11, 10, 18]","[1116.2790697674418, 1279.3682132280355, 9969.23076923077, 1196.6759002770084, 1259.4752186588921, 1285.7142857142858, 1311.0773899848255, 1349.297241020302]",1884.0,1375.7961783439491
169,"[2733.985219293587, 5409.402871560302, 51951.60033755557, 909.8140333764994, 5802.2349009458685, 5175.305265531501, 5372.351036638861, 5979.534905718578]","[2317055.2309425664, 2094591.242557626, 2305385.350834235, 797720.2293839799, 2312082.2854172713, 2286953.782508067, 2318700.860775171, 2205565.758649758]","[9, 19, 21, 19, 14, 19, 14, 16]","[1116.2790697674418, 1298.5971943887776, 9126.760563380281, 1202.784222737819, 1266.8621700879764, 1303.1674208144796, 1339.5348837209303, 1379.4571580627994]",1843.0,1406.4026044492675
170,"[4769.60049715919, 4327.659502764567, 43006.9942366308, 3022.66522325695, 2086.1614845852478, 5455.799050616375, 2534.3410753917155, 3816.504773315682]","[2266986.977324231, 2191192.5720629278, 2387372.086038329, 700662.6156669587, 2331661.9488896537, 2295321.5062529426, 2348938.026868822, 2270700.7776062246]","[16, 12, 16, 20, 8, 16, 8, 10]","[1111.015859408487, 1270.5882352941176, 10245.05928853755, 1195.0207468879669, 1257.64192139738, 1283.1683168316831, 1312.4050632911392, 1343.701399688958]",1907.0,1359.2029365495544
171,"[3569.9028981437095, 5224.929706572391, 36251.55512955597, 907.188017306965, 7822.640234818881, 5355.162811052733, 2905.162362505794, 4757.009981611609]","[2308566.1940396735, 2185213.2646254064, 2399107.042123627, 764697.72647033, 2279552.3381363456, 2294111.535213854, 2320139.8411065964, 2174737.9597047716]","[11, 13, 13, 16, 21, 15, 11, 16]","[1111.969111969112, 1280.6324110671937, 9744.36090225564, 1197.2286374133948, 1267.4816625916872, 1299.248120300752, 1321.1009174311926, 1349.297241020302]",1893.0,1369.255150554675
172,"[3737.9705728959198, 5903.8115280072125, 43179.92013689834, 1029.9747800394323, 7593.295422216319, 5741.595483694129, 5750.442519740832, 4393.123791088384]","[2286697.628309844, 2146102.78763738, 2280259.383620725, 815601.4825506727, 2306816.3653271226, 2267742.701619986, 2272819.3504814906, 2246870.6922214306]","[16, 20, 20, 12, 18, 16, 17, 13]","[1110.5398457583547, 1294.0589116325511, 9094.736842105263, 1199.4447015270707, 1261.9279454722493, 1291.4798206278026, 1325.8312020460357, 1366.3679493937796]",1864.0,1390.5579399141632
173,"[6155.9883703643245, 3647.9123341310014, 44282.85979887798, 1212.0820511466984, 2257.5316599030784, 4936.540283310099, 4637.71196963014, 4339.0090348822205]","[2251994.060198792, 2079507.6242815184, 2394445.0475490224, 771193.2553357003, 2336629.723468954, 2331600.0997281205, 2280551.617523535, 2218486.088286189]","[22, 12, 15, 18, 9, 12, 15, 12]","[1106.2740076824584, 1289.55223880597, 9224.199288256228, 1201.112140871177, 1263.7737688932227, 1290.8366533864541, 1319.755600814664, 1356.3579277864992]",1879.0,1379.4571580627994
174,"[3301.033074670161, 3636.0637065049486, 44681.079031301466, 1105.5833597919052, 3642.0270534666574, 3635.7117639403114, 4405.771657071704, 2296.249864538754]","[2310493.072247213, 2175298.8663203535, 2226601.996897181, 731367.7922704684, 2315915.6162509834, 2269424.2814200474, 2307056.267251003, 2294159.7049445733]","[11, 12, 21, 14, 11, 14, 12, 8]","[1115.3184165232358, 1280.0, 9969.23076923077, 1197.2286374133948, 1256.4226854095978, 1281.2654473554128, 1311.740890688259, 1347.8939157566303]",1896.0,1367.0886075949368
